title,question,expected_answer,generated_answer,is_similar
Jehovah%27s_Witnesses,What do Jehovah Witnesses believe is true of their religion and their religion alone?,represents true Christianity,"[""Jehovah's Witnesses believe that their religion represents true Christianity, and that only their beliefs align with the will of God. They hold that the Bible is the final authority for all their beliefs and that other religions fail to meet the requirements set by God and will soon be destroyed. They feel that they alone possess the correct interpretation of Scripture and emphasize that there can only be one truth from God, rejecting interfaith and ecumenical movements.""]",8
Imamah_(Shia_doctrine),What kind of Imam do Shia Nizari Ismailis have?,present and living,"['Shia Nizari Ismailis have a present and living Imam. This is a cardinal principle of their belief system, and they require that there is always a living Imam to lead and guide them.']",8
Hyderabad,Which entity is responsible for the fire stations in Hyderabad?,Telangana State Disaster and Fire Response Department,['The Telangana State Disaster and Fire Response Department is responsible for the fire stations in Hyderabad.'],8
Universal_Studios,Who directed Blind Husbands?,Erich von Stroheim,['Blind Husbands was directed by Erich von Stroheim.'],8
Dog,What is usually removed in female dogs to prevent pregnancy?,ovaries and uterus,"['In female dogs, the ovaries and uterus are usually removed to prevent pregnancy. This procedure is known as spaying or neutering.']",7
Germans,Approximately how many Germans were expelled from their home after world war II?,"12 and 16,5 million ethnic Germans and German citizens","['Approximately 800,000 Germans were living in East Prussia during the summer of 1945, and many more were prevented from returning. The German population of East Prussia was almost completely expelled by the communist regimes thereafter. However, the exact number of Germans expelled is not explicitly stated in the provided context.']",2
Germans,What was Germany going to be called if Prussian won?,Little Germany,"['If Prussia won, Germany was going to be called the German Empire, with King Wilhelm of Prussia being crowned as the German Emperor.']",2
Hyderabad,"Two of the national parks in Hyderabad are Mrugavani National Park, Mahavir Harina Vanasthali National Park, what is the third?",Kasu Brahmananda Reddy National Park,['The third national park in Hyderabad is Nehru Zoological Park.'],0
Bacteria,What is most common cell wall material?,peptidoglycan,"['The most common cell wall material in bacteria is peptidoglycan, which is made from polysaccharide chains cross-linked by peptides containing D-amino acids.']",8
Valencia,What convent was close to the area where troops lived?,Santo Domingo,"[""The context mentions that the friars had only a temporary residence in Rome at the convent of San Sisto Vecchio, which was given to Dominic by Honorius III around 1218. This convent was intended to become a convent for a reformation of nuns at Rome under Dominic's guidance. Therefore, it can be inferred that the convent close to the area where troops lived would be San Sisto Vecchio.""]",0
Valencia,In which division does Huracan Valencia play?,Segunda División B,['Huracán Valencia plays in the Segunda División B.'],8
Mandolin,Who created the rasonator mandolin?,Luthiers,"[""The resonator mandolin was invented by John D'Angelico, a well-known luthier. However, resonator mandolins have also been produced by other makers and brands, including National and others, since their creation in the early 20th century.""]",3
Melbourne,What causes increased pollution and levels of bacteria such as E. coli to rise in the Yarra River and its tributaries?,"septic systems, as well as litter","['Increased pollution and levels of bacteria such as E. coli in the Yarra River and its tributaries are primarily caused by septic systems. These systems contribute to the contamination of the water, along with other pollution problems such as litter and industrial disturbances.']",8
Presbyterianism,The Presbyterian church in Canada has retains which Doctrine in its original form?,Westminster Confession of Faith,['The Presbyterian Church in Canada retains the Westminster Confession of Faith in its original form.'],5
Dell,What operation did Hewlett Packard and Acer make more efficient to compete with Dell?,manufacturing,['Hewlett Packard and Acer made their PC manufacturing operations more efficient to compete with Dell.'],3
Nanjing,What was the population of Nanjing in 2010?,8.005 million,['The population of Nanjing in 2010 was 8.005 million.'],10
Greece,In what year did Greece become a part of Rome?,146 BC,['Greece became a part of Rome in 146 BC when the Macedonian kingdom was formally annexed as a Roman province.'],8
Capacitor,What percentage of voltage reversal does an AC circuit experience?,100% voltage reversal,['An AC circuit will experience 100% voltage reversal.'],9
Poultry,What is the danger to humans in regards to the spread of avian flu to humans ?,The virus possibly could mutate to become highly virulent and infectious in humans and cause an influenza pandemic.,"['The danger to humans regarding the spread of avian flu lies in the potential for infection through contact with live poultry, which puts individuals at the greatest risk. In areas where avian influenza is endemic, such as Southeast Asia, the virus can infect domestic poultry, and there is a concern that the virus may mutate to become highly virulent and infectious to humans. If such a mutation occurs, it could lead to a widespread influenza pandemic, posing significant health risks to the human population.']",8
"Tucson,_Arizona",What mall is located in Casas Adobes?,Foothills Mall,['The Foothills Mall is located in Casas Adobes.'],5
History_of_India,What cults weakened Buddhism in India?,Vishnu and Shiva,"[""The cults that weakened Buddhism in India include the cults of Vishnu and Shiva, which gained prominence and royal support, leading to a decline in Buddhism’s position within the sociopolitical context of the time. Additionally, the rise of Hinduism and the increasing emphasis on Hindu gods and practices contributed to Buddhism's decline.""]",7
Solar_energy,What is the name of the process under development at the Weizmann Institute?,The Solzinc process,"[""The context provided does not explicitly mention the name of a specific process under development at the Weizmann Institute. However, it highlights the institute's focus on scientific research, including notable contributions in various fields. If you have more specific information or a different context regarding a particular process, please provide it for a more accurate response.""]",0
Endangered_Species_Act,"Who wrote the article ""Searching for Consensus and Predictability: Habitat Conservation Planning under the Endangered Species Act of 1973.""",Robert D.Thornton,"['Robert D. Thornton wrote the article ""Searching for Consensus and Predictability: Habitat Conservation Planning under the Endangered Species Act of 1973.""']",5
Freemasonry,"Who do the Protestant anti-Masons believe is the absolute authority on the use of mysticism, Satanism and occultism in Freemasonry?",Albert Pike,"['The Protestant anti-Masons believe that the absolute authority on the use of mysticism, Satanism, and occultism in Freemasonry is the Bible.']",0
Montevideo,What does the little castle on the north side of the park house?,a municipal library,['The little castle on the north side of the park houses a municipal library for children.'],3
Mexico_City,What was the original name of Mexico City?,Tenochtitlan,['The original name of Mexico City was Tenochtitlán.'],7
Marvel_Comics,What two real life persons were also part of the magazine feature alongside fictional Marvel characters?,John F. Kennedy and Bob Dylan,"[""John F. Kennedy and Bob Dylan were the two real-life persons featured alongside fictional Marvel characters in Esquire magazine's list of 28 college campus heroes.""]",8
Northwestern_University,What center was founded by Melville J. Herskovits in 1948?,Program of African Studies at Northwestern,['The Program of African Studies at Northwestern University was founded by Melville J. Herskovits in 1948.'],7
Poultry,What causes the meat of some poultry to show rainbow like colr striations?,the microscopic regular structure of intracellular muscle fibrils which can diffract light and produce iridescent colours,"['The rainbow-like color striations in some poultry meat are caused by the microscopic regular structure of intracellular muscle fibrils, which can diffract light. This optical phenomenon is sometimes referred to as structural coloration.']",9
Huguenot,How did the Huguenots defend themselves?,"['the Huguenots had their own militia', 'their own militia']","['The Huguenots defended themselves by establishing independent political and military structures, forming militias to retaliate against Catholic forces, and creating diplomatic contacts with foreign powers. They organized uprisings and revolted against royal authority during periods of persecution, notably during the Huguenot rebellions between 1621 and 1629.']",6
Geology,Sedimentary rock can be turned into which of the three types of rock?,"['metamorphic rock', 'metamorphic']","['Sedimentary rock can be turned into a metamorphic rock due to heat and pressure. Additionally, sedimentary rock can also undergo processes of weathering and erosion, leading to its redeposition as sedimentary rock again.']",2
Beyoncé,Who shares in the House of Deréon fashion line introduction with Beyoncé?,her mother,"['Beyoncé shares the introduction of the House of Deréon fashion line with her mother, Tina Knowles.']",7
British_Isles,When was a free-travel area created betwen Northern Ireland and Ireland?,1997,"['A free-travel area between Northern Ireland and Ireland was established informally after the partition of Ireland. However, it was formally recognized during the negotiations for the Amsterdam Treaty of the European Union in 1997, which is now known as the Common Travel Area.']",3
Cubism,By whom was Marcel Duchamp labeled an Orphanist? ,Apollinaire,['Marcel Duchamp was labeled an Orphist by Apollinaire.'],3
Houston,"Besides parking requirements, what land use regulations does Houston have?",mandatory lot size,['Houston has mandatory lot size regulations for single-family houses as part of its land use regulations.'],7
Immune_system,Plant cells respond to the molecules associated with pathogens known as what?,"['Pathogen-associated molecular patterns or PAMPs', 'Pathogen-associated molecular patterns']",['Plant cells respond to the molecules associated with pathogens known as Pathogen-associated molecular patterns or PAMPs.'],8
San_Diego,When does San Diego receive most of its precipitation?,between December and March,"['San Diego receives most of its precipitation during the cooler months, specifically from December through March.']",8
High-definition_television,How many lines of resolution were the European monochrome broadcasts?,625,['The European monochrome broadcasts had a resolution of 625 lines.'],7
Athanasius_of_Alexandria,What work did the Bishop suggest for Athanasius?,clerical careers,['The Bishop suggested that Athanasius and his playfellows prepare for clerical careers.'],7
"Tucson,_Arizona",How high is Tucson's airport?,"2,643 ft (806 m) above sea level","[""Tucson's airport is 2,643 ft (806 m) above sea level.""]",10
Economic_inequality,What pushes businesses to increase pressures on workers?,"['reduce costs and maximize profits', 'substitution of capital equipment for labor', 'pressure to reduce costs and maximize profits']","['Businesses increase pressures on workers primarily due to competitive pressures to reduce costs and maximize profits. In a competitive market, employers face the challenge of maintaining profitability while managing labor costs. This often results in a push towards greater productivity from workers, leading to an increase in workloads and expectations. Additionally, if businesses do not offer competitive wages or favorable working conditions, they risk being chronically understaffed as workers seek better opportunities with competing employers who provide higher wages or better conditions. This dynamic drives employers to exert more pressure on their existing workforce to meet operational goals and sustain profitability in a competitive environment.']",7
Antenna_(radio),What is created by a portion of a radio waves energy reversing?,standing wave,"[""When a portion of a radio wave's energy reverses, it creates a standing wave in the conductor. This occurs because the reflected current, after undergoing a phase change, interferes with the incoming current. The result is a pattern of maximum and minimum current amplitudes along the conductor, leading to nodes and antinodes, characteristic of standing waves.""]",7
Paris,When did Agence open in Paris?,1835,"[""The context does not provide a specific date for when Agence France-Presse (AFP) was established in Paris. However, it states that AFP is France's oldest news agency, having maintained its headquarters in Paris since 1835. Therefore, it can be inferred that Agence France-Presse opened in Paris in 1835.""]",8
Molotov%E2%80%93Ribbentrop_Pact,Why did Karl von Loesch bury the microfilm?,personal insurance for his future well-being,"['Karl von Loesch buried the microfilm as a personal insurance for his future well-being, as he was entrusted with the most secret records of the German Foreign Office and received orders to destroy them. He decided to keep the microfilms hidden instead.']",7
Virgil,Which long didactic hexameter poem did Virgil work on for several years?,Georgics,"['Virgil worked on the long didactic hexameter poem called the ""Georgics"" for several years.']",7
"Atlantic_City,_New_Jersey",Who did Bradley sell salt water taffy to for the first time?,a girl,['Bradley sold salt water taffy for the first time to a girl.'],3
New_York_City,In what year did the General Slocum disaster occur?,1904,['The General Slocum disaster occurred in the year 1904.'],8
Lighting,How many volts does a track lighting system usually use?,12 or 24 volts,['A track lighting system usually uses 12 or 24 volts.'],8
Boston,What is the MWRA?,Massachusetts Water Resources Authority,"['The MWRA, or Massachusetts Water Resources Authority, is an agency responsible for providing water and wastewater services in the metropolitan Boston area. It manages the water supply, wastewater treatment, and other related services to ensure the delivery of clean drinking water and the treatment of wastewater in the region. The MWRA oversees the operation of water supply systems, treatment plants, and infrastructure related to water and sewer services.']",8
Pesticide,Organochlorine hydrocarbons effect what balance of the nerve fiber?,sodium/potassium,['Organochlorine hydrocarbons disrupt the sodium/potassium balance of the nerve fiber.'],5
Northwestern_University,Which already existing schools did Northwestern affiliate itself with in the 1870's and 1880's?,"schools of law, medicine, and dentistry in Chicago","['In the 1870s and 1880s, Northwestern University affiliated itself with already existing schools of law, medicine, and dentistry in Chicago.']",8
University_of_Notre_Dame,Which individual began a library at Notre Dame?,Father Lemonnier,['Father Lemonnier began a library at Notre Dame.'],3
Separation_of_church_and_state_in_the_United_States,What did Deists and skeptics join together to fight for?,a complete separation of church and state,['Deists and skeptics joined together to fight for the complete separation of church and state.'],8
Switzerland,"What was the name of the upper house, which included 2 representatives from each canton?",Council of States,"['The name of the upper house, which included 2 representatives from each canton, is the Council of States.']",8
Dell,When did Dell fall behind Lenovo?,2011,['Dell fell behind Lenovo in 2011.'],7
American_Idol,When was the winner declared?,May 2005,"[""The winner was declared on the afternoon of November 2, 2004, when John Kerry conceded defeat after Ohio's Secretary of State announced that it was statistically impossible for the Democrats to make up enough valid votes in the provisional ballots to win the election.""]",0
New_Delhi,What organization is responsible for building and operating the Delhi Metro system?,Delhi Metro Rail Corporation,['The Delhi Metro Rail Corporation Limited (DMRC) is responsible for building and operating the Delhi Metro system.'],7
2008_Summer_Olympics_torch_relay,Who did the Chinese want to deploy to Canberra to protect the flame?,People's Liberation Army personnel,"[""The Chinese wanted to deploy People's Liberation Army personnel to Canberra to protect the flame.""]",7
Samurai,What kind of military school did Japan open in 1855?,Naval,"[""In 1855, Japan opened a military school that was modeled after Western military institutions. This move was part of the country's efforts to modernize its military and adapt to the changes in warfare and international relations following the arrival of Western powers. The school focused on training military officers and incorporating Western military practices and technologies into the Japanese armed forces.""]",0
Zinc,What are some of the other terms for zinc?,"Indian tin, tutanego, calamine, and spinter.","['Some other terms for zinc include ""Indian tin,"" ""tutanego,"" ""calamine,"" and ""spinter.""']",9
Dutch_language,How many different versions of a Germanic language were spoken in the Low Countries?,Three,"['In the Low Countries, the primary versions of Germanic languages that were spoken include Old Low Franconian (Old Dutch), Old Saxon, Old Frisian (Anglo-Frisian), and Old English (Anglo-Saxon). Additionally, modern variations such as Dutch and Afrikaans are also part of the West Germanic group, which includes English and German. Therefore, there are at least four historical versions (Old Low Franconian, Old Saxon, Old Frisian, Old English) plus modern Dutch and Afrikaans, leading to a total of at least six different versions of Germanic languages that were spoken in the Low Countries.']",0
Molotov%E2%80%93Ribbentrop_Pact,Who was afraid of a pact between Germany and the Soviet governments?,France,"[""The UK and France were afraid of a pact between Germany and the Soviet governments. This fear was evident when they decided that Soviet participation in the 1938 Munich Conference regarding Czechoslovakia would be both dangerous and useless due to Hitler's fierce anti-Soviet rhetoric. Additionally, the Soviet leadership believed that the West wanted to encourage German aggression in the East.""]",2
Frédéric_Chopin,What year did Chopin become a citizen of France?,1835,['Chopin became a citizen of France in 1835.'],7
Memory,Does a persons memory capacity increase with age?,"Furthermore, research has revealed that as infants grow older they can store information for longer periods of time","['Memory capacity does not necessarily increase with age; rather, it varies depending on several factors, including individual health, cognitive engagement, and specific types of memory. Research indicates that while some aspects of memory, such as vocabulary and knowledge (crystallized intelligence), can improve with age, other areas, especially working memory and processing speed, may decline. However, lifestyle factors such as physical exercise, mental challenges, and healthy eating can positively influence cognitive function and memory performance in older adults. Overall, it is not accurate to generalize that memory capacity increases with age; the relationship is complex and can vary from person to person.']",3
Napoleon,What was the name of the treaty signed by France and Austria on 26 December?,the Treaty of Pressburg,['The treaty signed by France and Austria on 26 December was the Treaty of Pressburg.'],9
Central_African_Republic,What religion is a minority in CAR?,Muslim minority,"['In the Central African Republic (CAR), Islam is a minority religion. Most of the population adheres to Christianity, with a small percentage following traditional animistic beliefs and other religions.']",7
Richard_Feynman,Where was his second office at Caltech?,topless bar,"['His second office at Caltech was at a nude or topless bar, where he made sketches or wrote physics equations on paper placemats.']",8
Quran,Tajwid deals with what aspect of the phonemes in the Quran?,pronunciation,"['Tajwid deals with the proper pronunciation of consonants and vowels in the Quran, including the articulation of the Quranic phonemes, rules of pause in recitation, and the musical and melodious features of recitation.']",3
Pain,"How long can an anesthetic, at max, relieve pain for, despite wearing off in only hours?",permanently,"['An anesthetic can relieve pain for days, weeks, or sometimes permanently, despite wearing off in a matter of hours.']",5
Botany,What common plant has been used for studying the production of sugar?,Corn,['Corn has been used to study mechanisms of photosynthesis and phloem loading of sugar in C4 plants.'],3
Empiricism,What sensations did Mill differentiate?,actual and possible sensations,['Mill differentiated between actual sensations and possible sensations.'],8
Valencia,Who reigned during the most affluent period of Bourbon rule?,Charles III,"['The most affluent period of Bourbon rule in France is often associated with King Louis XIV, who reigned from 1643 to 1715. His reign is marked by significant cultural and economic growth in France, as well as the establishment of France as a dominant power in Europe.']",0
Neoclassical_architecture,In what city did a generation of French art students study that propelled neoclassical architecture and incorporation broader styles?,Rome,"['The city where a generation of French art students studied, which propelled neoclassical architecture and the incorporation of broader styles, is Paris.']",0
To_Kill_a_Mockingbird,Who are the main female role models for Scout during the story?,Calpurnia and Miss Maudie,"[""Scout's main female role models during the story are Calpurnia and her neighbor Miss Maudie. Both are portrayed as strong-willed, independent, and protective figures who influence Scout's understanding of femininity and her development as a person.""]",8
Dell,How much electronics did Dell recycle by 2009?,275 million pounds,"['By 2009, Dell had exceeded its target of recovering 275 million pounds of computer equipment.']",8
Age_of_Enlightenment,Coffehouses were essential to what movement by becoming centers of free-thinking and self-discovery?,the Enlightenment,['Coffehouses were essential to the Enlightenment movement by becoming centers of free-thinking and self-discovery.'],5
Pacific_War,What doctrine stated that only fleet battles could win naval campaigns?,Imperial Japanese Navy,"['The doctrine that stated that only fleet battles could win naval campaigns is known as **""Combined Fleet doctrine.""** This is evidenced in the context regarding the Japanese navy\'s strategic approach during World War II, which highlighted the inadequacy of such doctrine in executing proposed defenses and emphasized the focus on fleet confrontations.']",3
Genome,What type of organizing can be observed in eukaryote genomes?,exon-intron,"['In eukaryote genomes, the organizing feature observed is the exon-intron organization of protein-coding genes. This means that within eukaryotic genes, the coding regions (exons) are interrupted by non-coding regions (introns), which are spliced out during the process of gene expression.']",8
Strasbourg,How many inhabitants were left without shelter after the siege?,"10,000","['After the siege of Strasbourg during the Franco-Prussian War, 10,000 inhabitants were left without shelter.']",3
Sky_(United_Kingdom),What does BSkyB's sport portfolio include?,"['sport (including English Premier League Football), films, entertainment and news', 'English Premier League Football']","[""BSkyB's sport portfolio includes live broadcasting rights for Premier League football matches. Specifically, BSkyB has acquired packages of Premier League games through various bidding processes over the years, including a significant bid of £4.2 billion for a package of 120 matches across three seasons starting in 2016. Additionally, BSkyB has partnered with other broadcasters, such as BT, to hold rights for delayed television broadcasts of games. The portfolio reflects a continued investment in sports programming, which has been a key element of BSkyB's subscription offerings.""]",3
Chihuahua_(state),Which city was occupied by the Lerdista forces?,El Paso del Norte,"['The context provided does not mention Lerdista forces or their occupation of any city. As such, based on the given information, I cannot identify which city was occupied by the Lerdista forces. If you have more specific information or context about the Lerdista forces, please provide it, and I may be able to assist you further.']",0
Canadian_Armed_Forces,What was the effort called to upgrade the Canadian Forces?,the Canada First Defence Strategy,"['The effort to upgrade the Canadian Forces was called the ""Canada First Defence Strategy,"" introduced in 2008.']",8
Civil_disobedience,What type of civil disobedience is accompanied by aggression?,"['violent civil disobedience', 'violent']","['The type of civil disobedience that is accompanied by aggression can be described as revolutionary civil disobedience. This form of civil disobedience often involves active attempts to overthrow a government or to instigate significant social or cultural changes, which may include coercive actions or violence.']",6
Mammal,What is present in all non-placental mammals?,epipubic bones,['The presence of epipubic bones is present in all non-placental mammals.'],7
The_Bronx,Where is the School for Excellence?,The Bronx,"['The School for Excellence, known as the London Academy of Excellence, is located in Newham, which is a deprived area of East London.']",0
Sino-Tibetan_relations_during_the_Ming_dynasty,Evelyn S. Rawski claims that Ming's relationship with Tibetan prelates ended during who's reign?,Jiajing,"[""Evelyn S. Rawski claims that the Ming's relationship with Tibetan prelates ended during the reign of the Zhengde Emperor (r. 1505–1521).""]",0
University_of_Chicago,When was the Gerald Ratner Athletics Center constructed?,2003,['The Gerald Ratner Athletics Center was constructed in 2003.'],8
Indigenous_peoples_of_the_Americas,What is AtDNA generally only used to measure?,average continent-of-ancestry,['AtDNA is generally used to measure the average continent-of-ancestry genetic admixture in the entire human genome and related isolated populations.'],8
Frédéric_Chopin,During what years did Frédéric visit the Warsaw Lyceum for lessons?,1823 to 1826,"['Frédéric Chopin visited the Warsaw Lyceum for lessons during the years 1810 to 1829. He lived in Warsaw from 1810, when his family moved there, until he left for Paris in 1831, after completing his education and gaining recognition as a musician, including his time at the Warsaw Lyceum.']",3
Windows_8,How is Backup and Restore opened?,"through a Control Panel applet called ""Windows 7 File Recovery""","['Backup and Restore can be opened through a Control Panel applet called ""Windows 7 File Recovery"" in Windows 8.']",8
Swaziland,When did King Sobhuza II die?,1982,['King Sobhuza II died in 1982.'],8
General_Electric,"Who composed GE's slogan ""Imagination at work?""?",David Lucas,"['The context provided does not specify who composed GE\'s slogan ""Imagination at work."" Therefore, it is not possible to provide an answer based solely on the given information. Further research may be required to find the individual or team responsible for the slogan.']",0
Greeks,How were the population factions of the Ottoman Empire classified ?,religion was the defining characteristic of national groups,"['The population factions of the Ottoman Empire were classified primarily into religious and ethnic groups. The notable divisions included:\n\n1. **Religious Groups**: \n   - Muslims: The majority population, including various sects within Islam. Legal administration for Muslims was governed by Islamic law (Sharia).\n   - Non-Muslims: This group included Christians and Jews, who were subject to their own religious laws. They were often organized into communities known as ""millets,"" with Jews and Christians governing their own affairs under appointed leaders.\n\n2. **Ethnic Groups**: \n   - Turks: The dominant ethnic group that formed the backbone of the Empire\'s military and administration.\n   - Greeks: Played significant roles in trade, diplomacy, and the military. Many Greeks were also involved in the Ottoman bureaucracy.\n   - Armenians: Organized national movements and sometimes faced significant unrest and persecution.\n   - Albanians, Serbs, and other ethnic minorities also formed part of the diverse demographics within the empire.\n\nOverall, the Ottoman Empire\'s population was a mosaic of ethnic and religious identities, and the administration was designed to balance these various factions\' rights and obligations.']",7
University_of_Notre_Dame,What is in front of the Notre Dame Main Building?,a copper statue of Christ,"['In front of the Notre Dame Main Building, there is a copper statue of Christ with arms upraised, bearing the legend ""Venite Ad Me Omnes.""']",7
Mosaic,When did mosaic fall out of fashion?,the Renaissance,['Mosaic fell out of fashion during the Renaissance.'],3
Steven_Spielberg,When did Spielberg re-release Close Encounters?,1980,['Spielberg re-released Close Encounters: The Special Edition in 1980.'],5
Middle_Ages,To what dynasty did Henry II belong?,Angevin,['Henry II belonged to the House of Plantagenet.'],8
FC_Barcelona,What club is Barcelona's long time rival?,Real Madrid,['Real Madrid'],10
Mexico_City,How many boroughs had very high HDI scores in 2005?,three,"[""According to the context provided, Mexico City had an HDI of .9012 in 2005, which is considered very high. The boroughs mentioned with the lowest HDI values were Xochimilco, Tláhuac, and Iztapalapa, along with the rural borough of Milpa Alta, which had a medium HDI. The remaining boroughs in Mexico City were stated to be in the top 200 nationally for HDI. Therefore, the implication is that most of the boroughs had very high HDI scores, but the exact number is not specified. However, we do know at least a significant portion of them did, aside from the four specifically noted with lower scores.\n\nThus, the answer is that there are several boroughs in Mexico City with very high HDI scores in 2005, although an exact number isn't given.""]",0
United_States_Air_Force,What kind of AFSC is a JAG?,judge advocate general,['A JAG (Judge Advocate General) is an officer specialty within the United States Air Force that involves legal professionals who provide legal services and support to military personnel and operations.'],7
American_Idol,When did season 13 premiere?,"January 15, 2014","['Season 13 of American Idol premiered on January 15, 2014.']",8
Islamism,Why has the Muslim Brotherhood facilitated inexpensive mass marriage ceremonies?,"['avoid prohibitively costly dowry demands', 'to avoid prohibitively costly dowry demands']","['The Muslim Brotherhood facilitated inexpensive mass marriage ceremonies as part of their broader social and political agenda to promote family values and provide support for the lower-income segments of society. By organizing these ceremonies, the Brotherhood aimed to help young couples who may face financial barriers to marriage, thereby strengthening family units and fostering a sense of community within their socio-religious framework. This initiative aligns with their Islamic values and helps to address social issues related to marriage and family formation in their communities.']",3
Dwight_D._Eisenhower,What was the office held by George Mosely?,Assistant Secretary of War,['George Mosely held the position of Assistant Secretary of War.'],5
Treaty,What may we assume the parties to a treaty intended the treaty's obligations to be if the treaty included an expiration date?,temporarily binding,"[""If the treaty included an expiration date, we may assume that the parties intended the treaty's obligations to be temporary, existing only until the specified expiration date. This indicates that the parties anticipated a finite duration for their commitments and obligations under the treaty, after which those obligations would no longer be in effect unless renewed or extended by mutual agreement.""]",8
USB,What is the maximum amount of load a USB 3.0 device may draw?,six unit loads,"['A USB 3.0 device may draw a maximum of six unit loads, which is equal to 900 mA (milliamps).']",9
Qing_dynasty,What did the Qing do to reform land ownership?,reduced the tax burden,"['The Qing implemented several reforms regarding land ownership during their rule. They allowed Han Chinese farmers to settle in various regions, particularly in Manchuria and Inner Mongolia, which was initially prohibited. By the 18th century, the Qing began resettling Han Chinese refugees from northern China, who were suffering from natural disasters like famine and drought, onto these lands. Despite official bans from 1740–1776, the Qianlong Emperor permitted these peasants to move into Manchuria, resulting in Han Chinese farming 500,000 hectares in Manchuria and tens of thousands in Inner Mongolia by the 1780s. \n\nAdditionally, Chinese tenant farmers could rent or claim ownership of land from the ""imperial estates"" and Manchu Bannerlands. The Qing also sold formerly Manchu-only lands along the Sungari River to Han Chinese to increase tax revenues. By the early 20th century, Manchuria was divided into three provinces, further formalizing changes in land management and ownership. These measures contributed to the increase of Han Chinese land ownership and settlement in the region.']",2
Electric_motor,What is the main example of a DC power source?,batteries,['The main example of a DC power source is a battery.'],7
Switzerland,When did the financial relationship Switzerland had with Nazi Germany begin to raise controversy?,end of the 20th century,['The financial relationship Switzerland had with Nazi Germany began to raise controversy at the end of the 20th century.'],7
Idealism,"Who came up with the idea of ""things-as-interacted-by-us""?",Arthur Fine,"['The idea of ""things-as-interacted-by-us"" was proposed by Arthur Fine.']",7
Carnival,Who holds an annual Phallus festival?,Tyrnavos,['Tyrnavos holds an annual Phallus festival.'],3
Alfred_North_Whitehead,"Whitehead's system as ""philosophy of organism"" became widely known as what term?",process philosophy,['Process philosophy'],10
East_India_Company,in 1803 was act of parliament supported by  EIC? ,promoted by the East India Company,"[""Yes, in 1803, the Act of Parliament was supported by the East India Company (EIC). Despite facing stiff resistance from the East India lobby in parliament and from the Company's shareholders, the Act introduced substantial governmental control and formalized British India's governance under the Crown, with the Company leasing it back. This indicates that the EIC ultimately supported the Act despite initial challenges.""]",7
Comcast,What is Comcast's affiliated entity in Philadelphia?,Comcast-Spectacor,"[""Comcast's affiliated entities in Philadelphia include the Philadelphia Flyers NHL hockey team and the Philadelphia 76ers National Basketball Association basketball team. Additionally, Comcast-Spectacor operates two large multipurpose arenas in Philadelphia.""]",3
Biodiversity,What is the estimate variation of the present global macroscopic species diversity?,from 2 million to 100 million,"['Estimates of the present global macroscopic species diversity vary from 2 million to 100 million, with a best estimate of somewhere near 9 million.']",9
Southampton,What museum was located in God's House Tower until 2011?,Museum of Archaeology,"[""The museum that was located in God's House Tower until 2011 is the Museum of the History of Science.""]",0
"New_Haven,_Connecticut",The event in 1967 later lead to inspiration of what movie in 1991? ,The Doors,"[""The event in 1967 that inspired a movie in 1991 is not explicitly mentioned in the provided contexts. However, one possible connection could be made with Steven Spielberg's works, as he has directed multiple films that might relate to historical events or cinematic inspirations. From the texts provided, the late 1960s in Iran shows developments in its cinema, but there's no direct reference linking a 1967 event to a 1991 film.\n\nIf you could provide more specific information or clarify what 1967 event you are referring to, I could help deduce the relevant movie or its significance more accurately.""]",0
Unicode,What would be the benefit of Unicode decomposing  ideographs?,greatly reduced the number of required code points,"['The benefit of Unicode decomposing ideographs would be the significant reduction in the number of required code points. This would allow for the display of virtually every conceivable ideograph, potentially alleviating some of the issues caused by Han unification. Additionally, decomposing ideographs could simplify the character encoding process, making it more efficient and flexible in terms of text processing and rendering. It would also make it easier to handle input methods that rely on simpler components, as seen in systems like Cangjie and Wubi. Ultimately, this approach could enhance compatibility, interoperability, and user-friendliness in digital communication and applications involving CJK (Chinese, Japanese, Korean) scripts.']",8
The_Times,Who was the name of the Soviet double agent who was the correspondent for The Times in Spain in the late 1930s?,Kim Philby,['The Soviet double agent who was the correspondent for The Times in Spain in the late 1930s was Kim Philby.'],8
History_of_India,Upon what did Jaipal's subjects think he brought disaster?,Shahi dynasty,"[""Jaipal's subjects believed that he brought disaster upon them due to his struggles in defending his kingdom against the Ghaznavids, particularly after he repeatedly invaded their capital city of Ghazni but ultimately faced defeats that resulted in the loss of control over the region between the Kabul Valley and Indus River. His failure to successfully fend off the Ghaznavid consolidation was seen as a significant downfall for his kingdom.""]",2
Tuvalu,As aprt of what program did Japan fund a new desalination plant at Tuvalu?,Pacific Environment Community,['Japan funded the new desalination plant at Tuvalu as part of its Pacific Environment Community (PEC) program.'],7
Muammar_Gaddafi,"Why did Libya become an ""international pariah""?",Gaddafi's support for foreign militants and alleged responsibility for the Lockerbie bombing,"['Libya became an ""international pariah"" primarily due to Muammar Gaddafi\'s support for foreign militants and his alleged responsibility for the Lockerbie bombing. His administration\'s involvement in various conflicts, particularly with Egypt and Chad, along with the country\'s strained relations with Western nations—especially the United States and the United Kingdom—further contributed to this designation. These tensions culminated in the 1986 U.S. bombing of Libya and the imposition of economic sanctions by the United Nations, which severely impacted Libya\'s economy and solidified its status as a rogue state in the eyes of the international community.']",8
