title,question,expected_answer,generated_answer,is_similar
Capacitor,What is one type of configuration in which a capacitor may have its connecting leads organized?,axially,"['One type of configuration in which a capacitor may have its connecting leads organized is ""axially,"" where the leads are on a common axis and extend from opposite ends of the capacitor\'s cylindrical body.']",8
Myanmar,Which traditional branches of the military does Burma have?,"Army, the Navy, and the Air Force","['Burma, officially known as Myanmar, has three traditional branches of its military, collectively known as the Tatmadaw. These branches are:\n\n1. The Army\n2. The Navy\n3. The Air Force']",8
Hunting,What bans the killing of all wild animals?,India's Wildlife Protection Act,"[""India's Wildlife Protection Act of 1972 bans the killing of all wild animals.""]",7
Computer,During what century was the first mechanical computer invented by Charles Babbage?,early 19th century,['The first mechanical computer was invented by Charles Babbage in the early 19th century.'],9
The_Blitz,What was the nickname of bombs used in streets and residential areas?,"""Satan""","['The nickname of the bombs used in streets and residential areas was ""Brandbombenfelder,"" which translates to ""Incendiary Fields."" These were utilized in a tactic known as Feuerleitung (Blaze Control) to mark target areas.']",0
Nutrition,How much more water do lactating women need to consume in relation to the average woman?,700 mL/day,['Breastfeeding women require an additional 700 mL/day above the recommended intake values for non-lactating women.'],8
Madonna_(entertainer),What is the name of the second film that Madonna directed?,W.E.,"['The name of the second film that Madonna directed is ""W.E.""']",10
Kanye_West,What magazine did Kanye West pose for in 2006 that caused another controversy?,Rolling Stone,"['Kanye West posed on the cover of Rolling Stone in 2006, wearing a crown of thorns, which raised further controversy.']",3
Group_(mathematics),"What defines finite groups of order p, a prime number, as being necessarily cyclic (abelian) groups Zp?",Lagrange's theorem,"[""Finite groups of order p, a prime number, are defined as being necessarily cyclic (abelian) groups Zp due to Lagrange's theorem. Lagrange's theorem states that the order of any subgroup of a finite group must divide the order of the group. Since p is prime, the only divisors of p are 1 and p itself. This means that the only possible subgroups are the trivial group (order 1) and the group itself (order p). This structure implies that there are no nontrivial subgroups, leading to the conclusion that the group must be cyclic, meaning it can be generated by a single element. Consequently, every element of the group can be expressed as some power of this generator, confirming that the group is isomorphic to the cyclic group Zp.""]",8
Rajasthan,Jaipur is also known as what city?,the Pink City,"['Jaipur is also known as the ""Pink City.""']",9
Beyoncé,What video game did Beyoncé back out of?,Starpower: Beyoncé,"['Beyoncé backed out of the video game ""Starpower.""']",3
Sexual_orientation,What does Bagemihl say a major issue with this terminology is?,it easy to claim transsexuals are really homosexual males seeking to escape from stigma.,"['The provided contexts do not contain any references to someone named Bagemihl or a discussion of terminology issues related to them. As a result, I cannot provide an answer regarding what Bagemihl says about a major issue with terminology. If you have more specific information or contexts about Bagemihl and their work, please provide that for more accurate assistance.']",0
University_of_Notre_Dame,Which person was a former comrade to Ted Striker in the film Airplane!?,George Zipp,['George Zipp was a former comrade to Ted Striker in the film Airplane!.'],3
Bermuda,Who created and popularized many of the sports that we love today?,British Public schools and universities in the 19th century,"['Many of the sports that we love today were created and popularized by former public schoolboys in Britain during the 19th century. These schools formalized various team sports as part of training for civil servants and military officers needed to support the British Empire. Organizations such as the Football Association (FA) were established by these individuals to further standardize and promote these sports, leading to their widespread popularity.']",3
University_of_Chicago,What other locations can the Booth School of Business be found?,"Singapore, London, and the downtown Streeterville neighborhood of Chicago","['The Booth School of Business can be found in Singapore, London, and the downtown Streeterville neighborhood of Chicago, in addition to its main campus in Chicago.']",9
Washington_University_in_St._Louis,When did Washington University establish its medical school? ,1891,['Washington University established its medical school in 1891.'],7
Prime_minister,What can the French parliament cause in order to oust the prime minister?,resignation of the government,['The French parliament can pass a vote of no confidence in order to oust the prime minister.'],5
San_Diego,In what year did the city vote to change to a strong mayor government?,2004,['The city voted to change to a strong mayor government in 1974.'],0
Paris,When did poster art become an important art form?,late nineteenth century,['Poster art became an important art form in Paris in the late nineteenth century.'],8
Pacific_War,How many British soldiers were rescued by the Chinese 38th Division on April 16??,"7,000","['7,000 British soldiers were rescued by the Chinese 38th Division on April 16.']",3
Presbyterianism,What are the responsibilities of the elder pastors?,"teaching, worship, and performing sacraments","['The responsibilities of the elder pastors, also known as teaching elders, include teaching, leading worship, and performing sacraments. They are also accountable for the discipline, nurture, and mission of the local congregation. Elder pastors work in conjunction with ruling elders to govern the congregation, set meeting times, select speakers, and direct public preaching efforts.']",8
Universal_Studios,Who bought 80% of Vivendi Universal Entertainment in 2004?,General Electric,['General Electric (GE) bought 80% of Vivendi Universal Entertainment in 2004.'],3
Galicia_(Spain),Which municipality is this in?,Triacastela,"['The context provided mentions several municipalities, but the specific municipality relevant to the question is not clearly defined in the information provided. However, the Greater Hyderabad Municipal Corporation (GHMC) is one of the municipalities mentioned, overseeing Hyderabad city. Other municipalities mentioned include the Municipality of Montevideo in Uruguay and various municipalities in Germany, such as those in Thuringia and the general structure of municipalities in states of Germany. \n\nIf a specific municipality was intended to be identified, please clarify further or provide additional details.']",0
Myanmar,Are there any groups who are able to effectively operate in Burma ?,international humanitarian non-governmental organisations (NGOs),"['Yes, there are various groups that operate in Burma (Myanmar), but their effectiveness can vary significantly depending on the context. While the military junta and the government have substantial control over the country, there are also ethnic armed groups and civil society organizations that have been active in various regions. However, these groups often face significant challenges, including government repression, human rights abuses, and ongoing conflicts. The Rohingya minority, in particular, has faced severe restrictions and systemic discrimination, limiting their ability to operate effectively. International human rights organizations have also been active in documenting abuses, though they often face difficulties in reaching affected communities due to government restrictions. Overall, while there are groups that operate in Burma, their effectiveness is hampered by the political and social climate in the country.']",3
Copper,Who had his own coins produced out of brass?,Julius Caesar,['Julius Caesar had his own coins made from brass.'],3
"Richmond,_Virginia",What notable document was authored by Thomas Jefferson in 1786?,Virginia Statute for Religious Freedom,['The notable document authored by Thomas Jefferson in 1786 is the Virginia Statute for Religious Freedom.'],9
Middle_Ages,What invention allowed horses rather than oxen to be used to plow?,the horse collar,['The invention that allowed horses rather than oxen to be used to plow was the horse collar. This technological advancement enabled the more efficient use of horses as draft animals in farming.'],9
The_Times,What is the name of the section of the Saturday edition of The Times that features travel and lifestyle?,Weekend,"['The name of the section of the Saturday edition of The Times that features travel and lifestyle is ""The Times Travel.""']",0
Hellenistic_period,What century of scholars considered the Hellenistic period a decline in culture from classic Greece?,19th,['19th century scholars considered the Hellenistic period a decline in culture from classic Greece.'],2
Architecture,Who was instrumental in creating Organic architecture?,Frank Lloyd Wright,['Frank Lloyd Wright was instrumental in creating Organic architecture.'],7
Imamah_(Shia_doctrine),Who must assign a successor after the demise of a prophet?,Allah,"['After the demise of a prophet, it is Allah who must assign a successor. This successor should be someone similar to the prophet in attributes and Ismah (infallibility) to guide the people without deviation in religion.']",3
Samoa,What warring ritual did Barbara A. West say the indigenous Samoans engaged in?,headhunting,"[""Barbara A. West stated that the indigenous Samoans engaged in 'headhunting,' a ritual of war in which a warrior took the head of his slain opponent to give to his leader, thus proving his bravery.""]",8
Near_East,Who was a member of American diplomatic and military circles?,Alfred Thayer Mahan,"['Members of American diplomatic and military circles include U.S. Secretaries of State such as John Kerry and Hillary Clinton, as well as U.S. Presidents like George H. W. Bush and Bill Clinton. Additional figures involved in military contexts could include leaders like Dwight D. Eisenhower and those associated with CIA activities during his administration.']",0
Queen_Victoria,What removed Catholic Rituals from Anglican services? ,Public Worship Regulation Act 1874,"[""The removal of Catholic rituals from Anglican services was primarily driven by the Protestant Reformation, which included the Church of England's declaration of independence from the Catholic Church during the Elizabethan Religious Settlement. This movement sought to navigate a middle way between Roman Catholicism and emerging Protestant traditions, leading to the adoption of reforms that distanced the Anglican Church from Catholic practices and liturgical forms.""]",0
Saint_Helena,By 2006 the GDP had dropped to what?,£11 million,"[""By 2006, Greece's GDP growth had peaked at 5.7%, but the context does not specify a drop in GDP to a particular negative value at that time. Instead, it indicates that GDP growth was high until it began to decline after peaking around that period. Therefore, there is no specific figure for a drop in GDP provided in the context for the year 2006.""]",0
USB,These and other differences reflect the differing design goals of what?,two buses,"['These and other differences reflect the differing design goals of architecture styles and practices across various cultures and historical periods, including Gothic architecture, industrial design, and others mentioned in the contexts.']",0
Pharmaceutical_industry,Who received the Nobel Prize in Medicine in 1939?,Gerhard Domagk,"['Domagk received the Nobel Prize in Medicine in 1939 for his discovery of sulfonamides, which are useful for treating infections caused by various pathogens.']",5
Ottoman_Empire,What are the melodic units used by Ottoman classical music?,makam,['The melodic units used by Ottoman classical music are called makam.'],8
Tennessee,"In 1960, what group made up 16.45% of Tennessee's population?",African Americans,"[""In 1960, African Americans made up 16.45% of Tennessee's population.""]",3
Federal_Aviation_Administration,Who now takes responsibility for aviation security?,Department of Homeland Security,['The responsibility for aviation security is now primarily taken by the Department of Homeland Security.'],8
Xbox_360,How did Microsoft modify the architecture of the 360 to reduce failure rates?,"a reduction in the number, size, and placement of components","['Microsoft modified the architecture of the Xbox 360 to reduce failure rates by implementing several key changes. These modifications included:\n\n1. **Reduction in Components**: The number, size, and placement of components were reduced to improve reliability.\n\n2. **Use of Epoxy**: Dabs of epoxy were added to the corners and edges of the CPU and GPU as glue to prevent movement relative to the board during heat expansion.\n\n3. **Additional Heatsink**: A second GPU heatsink was incorporated to dissipate more heat, addressing overheating issues.\n\n4. **Redesigned Models**: With the release of the Xbox 360 S, new overheating warning indicators were introduced. The power button would flash red to indicate system overheating, which was a new feature compared to older models.\n\nThese changes aimed to enhance the overall durability and performance of the console, ultimately leading to a decrease in hardware failures.']",8
Greece,How often are elections help for parliament?,every four years,['Elections for the parliament are held every five years.'],0
Buddhism,"According to early texts, when was Siddhārtha Gautama born?",fifth century BCE,"['According to early texts, Siddhārtha Gautama was born in the fifth century BCE.']",8
List_of_numbered_streets_in_Manhattan,Which section of Eat 58th Street features high end interior design and decoration establishments?,Designers' Way,['The section of East 58th Street that features high-end interior design and decoration establishments is between Lexington Avenue and Park Avenue.'],3
Galicia_(Spain),"Along with Galicia's, which other two province's autonomy was annulled?",Catalonia and the Basque provinces,"[""The autonomy of Catalonia and the Basque provinces was annulled along with Galicia's.""]",3
Boston,WBUR and WGBH are exaples of what type of radio station?,NPR,['WBUR and WGBH are examples of NPR (National Public Radio) stations.'],3
Antenna_(radio),How can the lack of this quality be used in an everyday way?,radar,"['The lack of clarity and precision in language, as highlighted by Alfred North Whitehead, can be used in everyday communication to reflect a more fluid understanding of identity and existence. For instance, instead of insisting that someone or something remains the same over time, individuals can embrace the idea that people and objects are constantly evolving and changing. This perspective can facilitate deeper conversations about personal growth, relationships, and the complexities of life. By recognizing the limitations of language, people might choose to focus on the processes and experiences that shape identity, fostering a mindset that appreciates change rather than clinging to fixed definitions. Such an approach can enhance empathy and understanding in daily interactions, encouraging a recognition of the unique journeys that each individual embarks on.']",0
Animal,Where are the rotifera most prominent?,in aqueous environments,['The rotifera are most prominent in aqueous environments.'],8
Bird,The Oxfordian stage is also known as what?,late Jurassic period,"['The Oxfordian stage is also known as the ""Great Hippocampus Question.""']",0
British_Empire,Which country acquired New France from France?,Britain,['Great Britain acquired New France from France.'],3
Anthropology,What did Margaret Mead advocate for?,gender equality and sexual liberation,['Margaret Mead advocated for gender equality and sexual liberation.'],8
Cardinal_(Catholicism),When did Cardinals stop wearing purple or blue capes?,1460s,"['Cardinals stopped wearing violet or blue capes until the 1460s, after which they were granted the privilege of wearing red when acting on papal business.']",5
Saint_Helena,Which countries will be able to fly to Saint Helena using the airport?,South Africa and the UK,"['The countries that will be able to fly to Saint Helena using the airport are primarily the United Kingdom and South Africa, as both have existing transport links to the island. The new airport on Saint Helena, which was under construction and expected to be completed in 2016, is intended to facilitate direct flights from these locations. Additionally, connections could potentially be established with neighboring territories such as Ascension Island, although direct, regular service to Tristan da Cunha itself has not been established.']",8
Crimean_War,What European powers met in Vienna for a conference?,"United Kingdom, France, Austria and Prussia","['The representatives of the four neutral Great Powers that met in Vienna for the conference were the United Kingdom, France, Austria, and Prussia.']",9
Dialect,What do many historical linguists consider modern Greek to be a dialect of?,Ancient Greek,['Many historical linguists consider modern Greek to be a dialect of Ancient Greek.'],3
Freemasonry,What year was Maria Deraismes initiated into the Freemasons?,1882,['Maria Deraismes was initiated into Freemasonry in 1882.'],8
Sanskrit,What is Vedic Sanskrit meant to be used as?,the Vedas,"['Vedic Sanskrit is primarily meant to be used as the language of the Vedas, which is a large collection of hymns, incantations (Samhitas), and theological and religio-philosophical discussions found in the Brahmanas and Upanishads. It serves as a sacred language in Hinduism and is used for spiritual and religious purposes, encapsulating the philosophical and ritualistic aspects of ancient Indian culture.']",7
Alfred_North_Whitehead,What was Whitehead's opinion of basic assumptions in metaphysics?,such assumptions are not easily seen precisely because they remain unexamined and unquestioned,"['Whitehead believed that basic assumptions in metaphysics are often unexamined and unquestioned, yet they play a crucial role in both science and philosophy. He argued that scientists and philosophers continuously make metaphysical assumptions about how the universe works, and that it is essential for people to re-imagine these basic assumptions to achieve any real progress in philosophy and science. Whitehead regarded metaphysical investigations as crucial for advancing understanding in these fields, even if that progress remains asymptotic and acknowledged that philosophers can never hope to definitively formulate these metaphysical first principles.']",8
Unicode,Why was the Unicode 2.0 codespace increased? ,allowed for the encoding of many historic scripts,"['The Unicode 2.0 codespace was increased to allow for the encoding of many historic scripts (such as Egyptian Hieroglyphs) and thousands of rarely used or obsolete characters that had not been anticipated as needing encoding. The implementation of a surrogate character mechanism enabled this expansion, which removed the restriction of Unicode being limited to 16 bits and increased the codespace to over a million code points.']",8
Military_history_of_the_United_States,What island territory voluntarily joined the US as a colony in 1898?,Hawaii,['The island territory that voluntarily joined the US as a colony in 1898 is Puerto Rico.'],0
"Fresno,_California",When was the Tower Theatre built?,1939,['The Tower Theatre was built in 1939.'],7
Arnold_Schwarzenegger,In what city was the SAE World Congress held in 2009?,Detroit,['The SAE World Congress was held in Detroit in 2009.'],3
Premier_League,How many years did NBC Sports receive an extension for with the Premier League in 2015?,NBC Sports reached a six-year extension with the Premier League in 2015,['NBC Sports received a six-year extension with the Premier League in 2015.'],10
Seven_Years%27_War,How much help did the Seven Nations give the French in the Ohio Valley?,the Seven Nations were not directly concerned with the fate of the Ohio River Valley,"['The Seven Nations, which included various tribes such as the Huron, Mississauga, Ojibwa, Winnebago, and Potawatomi, played a significant role in supporting the French during the conflict in the Ohio Valley. While many northern tribes sided with the French, their assistance varied due to the decentralized nature of tribal decision-making, leading small bands to sometimes act independently and make their own decisions regarding warfare. Many tribes viewed the French as their primary trading partner and supplier of arms, which further influenced their alignment with the French against British expansion. However, the exact extent of their help is difficult to quantify, as it was influenced by individual tribal decisions and the shifting dynamics of alliances throughout the conflict.']",3
The_Blitz,Who did Goring refuse to work with in 1940 and 1941?,the Kriegsmarine,['Göring refused to cooperate with the Kriegsmarine (the German Navy) in 1940 and 1941.'],3
Turner_Classic_Movies,In what year did Rogers Cable begin to include TCM?,2006,['Rogers Cable began offering TCM in December 2006.'],7
Beyoncé,Her second movie Beyonce did was what film?,Dreamgirls,"['Beyoncé\'s second movie was ""The Pink Panther"" (2006).']",0
Myanmar,What is the time-honored dish served for the morning meal in Burma ?,Mohinga is the traditional breakfast dish,"['The time-honored dish served for the morning meal in Burma (Myanmar) is Mohinga, which is considered the national dish of the country.']",8
Republic_of_the_Congo,Which politican left the presidential race after supporting a boycott by voters?,Milongo,"['The provided contexts do not include information about a politician who left the presidential race after supporting a boycott by voters. Therefore, based on the available information, I cannot provide a specific answer to the question.']",0
Queen_Victoria,How old was Gladstone when he returned to power?,82 years old,['Gladstone was 82 years old when he returned to power after the 1892 general election.'],8
Cyprus,How many Turkish Cypriots voted for the Annan Plan in 2004?,65%,['65% of Turkish Cypriots voted in support of the Annan Plan in 2004.'],7
"Tucson,_Arizona",What is the western edge of Tucson's downtown?,I-10,"[""The western edge of Tucson's downtown is bordered by I-10.""]",3
Arena_Football_League,"Along with Paul Stanley, who owned the Los Angeles Kiss?",Gene Simmons,"['The Los Angeles Kiss was co-owned by Gene Simmons, alongside Paul Stanley.']",7
Crimean_War,What arrived in January with an engineering crew?,A tramroad,['A tramroad arrived in January with a civilian engineering crew.'],3
University_of_Notre_Dame,How many dorms for males are on the Notre Dame campus?,15,['There are 15 male dorms on the Notre Dame campus.'],8
University_of_Kansas,At least how many different degree-granting programs exist at KU?,345,"[""At the University of Kansas (KU), the context mentions that graduate education is offered across various schools, including:\n\n1. **School of Law** - JD degrees\n2. **Kellogg School of Management** - MBA degrees\n3. **Feinberg School of Medicine** - MD degrees\n4. **School of Professional Studies** - Master's, bachelor's degrees, and certificate programs\n5. **College of Arts and Letters** - PhD programs\n6. **College of Science** - PhD programs (except for Pre-Professional Studies)\n7. **School of Architecture** - Master of Architecture\n8. **College of Engineering** - PhD programs\n9. **College of Business** - MBA and Master of Science in Accountancy programs\n\nBased on the context, there are numerous undergraduate and graduate programs available. The exact number of different degree-granting programs is not explicitly mentioned, but it can be inferred that there are at least **nine distinct categories** of degree programs when considering the offerings from various schools and colleges within KU.\n\nTherefore, the answer is: **At least nine different degree-granting programs exist at KU.**""]",0
Spectre_(2015_film),How much had Spectre made in its first month in China?,$84.7 million,"['In its first month in China, ""Spectre"" grossed a total of $84.7 million after four weekends.']",8
Asthma,What else is a risk factor for asthma?,Family history,"['A risk factor for asthma is family history, as many different genes have been implicated in its development. Additionally, environmental factors such as exposure to allergens, air pollution, and indoor volatile organic compounds also contribute to the risk of developing asthma. Smoking during pregnancy and low air quality from traffic pollution are other significant risk factors.']",7
Planck_constant,What is the name for the amount of energy transfered by a wave in a given time?,intensity,['The amount of energy transferred by a wave in a given time is called its intensity.'],7
Christian,When did Armenia adopt Christianity?,301 AD,"['Armenia adopted Christianity in the early years of the 4th century, specifically in the year 301 AD.']",9
Steam_engine,What is the approximate condenser temperature in a turbine?,30 °C,['The approximate condenser temperature in a turbine is around 30 °C.'],8
Private_school,What was the first US state to have compulsory education?,Massachusetts,"['Massachusetts was the first U.S. state to have compulsory education, implementing it in 1852.']",3
Wood,What property of wood does a knot usually reduce in the wood around it?,strength,['A knot usually reduces the local strength of the wood around it.'],3
Neptune,What does Triton's orbit suggest about it's relation to Neptune?,that it was captured,"[""Triton's retrograde orbit suggests that it was captured by Neptune's gravitational field rather than having formed in place. This indicates that Triton was likely once a dwarf planet in the Kuiper belt before being drawn into orbit around Neptune.""]",8
Athanasius_of_Alexandria,What famous Greek author did Athanasius  quote?,Homer,['Athanasius quoted Homer.'],3
Philosophy_of_space_and_time,Who holds  that for an object to persist through time is for it to exist completely at different times?,endurantist,['An endurantist holds that for an object to persist through time is for it to exist completely at different times.'],7
Eton_College,What are somefemale schools close to Eton?,"St George's, Ascot, St Mary's School Ascot, Windsor Girls' School and Heathfield St Mary's School","[""The context provided does not mention any specific female schools close to Eton. However, it discusses Eton College, which is a boys' school, and mentions its various programs and partnerships but focuses primarily on male education. If looking for female schools in proximity to Eton, it might be helpful to research co-educational or girls' schools in the surrounding areas of Berkshire or Windsor, such as St. George's School or The Marist School, but they are not mentioned in the provided context.""]",2
Tuberculosis,Is active TB difficult or easy to diagnose by patients' symptoms alone?,difficult,"[""Active TB can be difficult to diagnose by patients' symptoms alone, as many infections do not have symptoms, known as latent tuberculosis. Furthermore, the classic symptoms of active TB, such as a chronic cough with blood-containing sputum, fever, night sweats, and weight loss, may not present in all cases. A proper diagnosis typically requires additional evaluations, such as chest X-rays and sputum cultures.""]",4
Mesozoic,What was the northern continent split from Pangaea?,Laurasia,['The northern continent split from Pangaea is known as Laurasia.'],8
Uranium,What does REL stand for?,recommended exposure limit,"['REL typically stands for ""Relational"". In the context of databases and computing, it refers to the relational model, which uses tables to store data and relationships between the tables to organize information effectively.']",0
Westminster_Abbey,When was Henry III crowned?,1216,['Henry III was crowned on 28 October 1216.'],3
North_Carolina,"Being excluded from doing what, made it so that black people could not serve on juries or in public office?",voting,['Being excluded from the ability to vote made it so that black people could not serve on juries or in public office.'],2
Israel,Who was Israel frequently attacked by?,Palestinian fedayeen,"['Israel was frequently attacked by Palestinian fedayeen, nearly always against civilians, mainly from the Egyptian-occupied Gaza Strip.']",7
Phonology,Where was optimality theory created?,LSA summer institute,"['Optimality theory was created in the field of linguistics, particularly within phonology and syntax. It was developed in the 1990s by linguists Alan Prince and Paul Smolensky as a computational model to explain how speakers select linguistic forms based on constraints.']",0
Queen_Victoria,Where did Princess Victoria and her husband leave for after their marriage? ,Germany,"['After their marriage, Princess Victoria and her husband Prince Frederick William of Prussia left for Germany.']",3
Department_store,Who operates the wide range of department stores in these areas?,PT. Mitra Adiperkasa.,"[""A variety of companies operate department stores across different regions. In North America, major chains include J.C. Penney, Sears, and Walmart, with department stores traditionally serving middle-class consumers. In Canada, prominent operators include the Hudson's Bay Company and Canadian Tire. In South Korea, leading chains are Lotte and Shinsegae, while in Australia, Myer and David Jones dominate the market. Other countries have their own local department store operators, often catering to a mix of mid-range and luxury markets.""]",0
Catalan_language,Where is this system common?,Western Romance,"['The system mentioned, particularly in relation to the BijDou Navigation Satellite System, is common in China and its neighboring areas.']",0
Armenia,Which country claims the Armenian Genocide didn't occur?,Turkey,"[""The country that claims the Armenian Genocide didn't occur is Turkey.""]",8
New_Delhi,How many main stations of the Northern Railway serve the New Delhi area?,five,"['The northern part of India, including New Delhi, is primarily served by the New Delhi Railway Station, which is a major hub for the Northern Railway. Additionally, there are other important stations in the New Delhi area, such as Hazrat Nizamuddin Railway Station and Anand Vihar Terminal. Therefore, the main stations of the Northern Railway serving the New Delhi area include at least three key stations.']",0
British_Empire,Who discovered Australia in 1606?,Willem Jansz,"['Willem Jansz, a Dutch explorer, discovered Australia in 1606.']",7
2008_Summer_Olympics_torch_relay,How many Chinese guards were allowed to go with the torch?,two,['Only two Chinese guards were allowed to accompany the torch.'],3
Yuan_dynasty,Who did the Yuan's increase in commerce help?,"['southern Chinese manufacturers and merchants', 'private southern Chinese manufacturers and merchants']","[""The Yuan's increase in commerce helped facilitate direct Chinese contacts with Europe, as well as encourage overland and maritime commerce throughout Asia. It notably benefited Chinese travelers to the West, who were able to provide assistance in areas such as hydraulic engineering, and it allowed for the introduction of foreign food crops and products into China.""]",0
Idealism,"According to Noiré, who was the first true Western idealist?",Plotinus,"['According to Ludwig Noiré, the first true Western idealist was Plotinus.']",8
Great_power,For bout how many years was an average of one great power fighting another each year?,450,"['An average of at least two great powers were fighting one another in each and every year over a time frame of approximately 450 years, from 1500 to 1953. This suggests that, on average, there was a great power conflict occurring each year during this period.']",0
Military_history_of_the_United_States,What problem did the Iraqi forces have?,the antiaircraft weapons were crippled,"['The Iraqi forces faced several significant problems, including poor strategic and tactical leadership, low morale among troops, and the overwhelming technological superiority of the U.S. military. Their air defense systems were quickly destroyed, and the Iraqi air force was effectively neutralized within days, contributing to a rapid collapse. Despite being battle-hardened and well-equipped, many Iraqi troops were unable or unwilling to effectively engage the coalition forces, leading to widespread surrenders even to smaller units.']",4
Airport,What does VASI stand for?,visual approach slope indicator,['VASI stands for Visual Approach Slope Indicator.'],10
Religion_in_ancient_Rome,What word was used by the Romans for practitioners of magic?,magi,"['The word used by the Romans for practitioners of magic was ""magi"" (singular: ""magus"").']",8
Bird_migration,Where do the merlin Falco columbarius migrate to?,the coast or towards the south,['The merlin Falco columbarius migrates further to the coast or towards the south.'],7
Brigham_Young_University,Which system is BYU part of?,Church Educational System of LDS Church,['Brigham Young University (BYU) is part of a system of higher education affiliated with The Church of Jesus Christ of Latter-day Saints (LDS Church).'],6
Southern_Europe,How many people in Spain and Gibraltar are Spanish speakers?,over 40 million,"[""The context provided does not specify the exact number of Spanish speakers in Spain and Gibraltar. However, it does mention that there are approximately 45 million Spanish speakers in the United States. To obtain an accurate figure for Spanish speakers specifically in Spain and Gibraltar, external information would be required. Generally, millions of people in Spain speak Spanish, being the official language of the country. Gibraltar, which is a British Overseas Territory, also has a significant Spanish-speaking population due to its proximity to Spain. To summarize, while the exact number isn't available in the context provided, Spain is home to a large majority of Spanish speakers.""]",3
Presbyterianism,"Presbyterianism is based on this type of tradition, what is it?",confessional tradition,"['Presbyterianism is based on the Reformed tradition within Protestantism, which traces its origins primarily to the European Reformation of the 16th century.']",3
Neptune,What white cloud group on Neptune is farther south than the dark great spot?,The Scooter,"['The white cloud group on Neptune that is farther south than the Great Dark Spot is called ""The Scooter.""']",5
Heresy,In what year was the first usage of the term heresy in a legal context?,AD 380,"['The first known usage of the term ""heresy"" in a legal context was in AD 380.']",7
Uranium,"Along with uranium monocarbide and uranium dicarbide, what is a notable carbide of uranium?",diuranium tricarbide,"['A notable carbide of uranium, along with uranium monocarbide (UC) and uranium dicarbide (UC₂), is diuranium tricarbide (U₂C₃).']",8
Samurai,What does Bushido mean?,"the ""way of the warrior""","['Bushido, often translated as ""the way of the warrior,"" is a code of conduct and set of ideals for samurai in Japan. It encompasses virtues such as loyalty, honor, bravery, and self-discipline, emphasizing the warrior\'s duty to serve their lord, uphold their reputation, and live a life dedicated to martial practice and philosophical contemplation.']",8
Seven_Years%27_War,What was one goal of the invasion of Saxony?,he would seize Saxony and eliminate it as a threat to Prussia,['One goal of the invasion of Saxony was to eliminate it as a threat to Prussia and to use the Saxon army and treasury to aid the Prussian war effort.'],8
Sino-Tibetan_relations_during_the_Ming_dynasty,When did the Kangxi Emperor occupy Lhasa?,1720,['The Kangxi Emperor occupied Lhasa in 1720.'],3
Ashkenazi_Jews,"A 2006 study by Behar et al, suggested that a large percentage of the current Ashkenazi population is descended matrilineally from how many women? ",from just four women,"['A 2006 study by Behar et al. suggested that about 40% of the current Ashkenazi population is descended matrilineally from just four women, or ""founder lineages.""']",8
Near_East,What book did Sir Henry Norman write after traveling to the Far East?,The Peoples and Politics of the Far East,"['Sir Henry Norman wrote the book ""The Peoples and Politics of the Near East"" after traveling to the Far East.']",2
Poultry,What percentage of poultry is tainted with Staphylococcus bacteria?,47%,['47% of the poultry sold in United States grocery stores is contaminated with Staphylococcus aureus.'],5
Houston,What form of government does Houston have?,strong mayoral form of municipal government,['Houston has a strong mayoral form of municipal government.'],9
Neoclassical_architecture,Who began the new phase of neoclassical design?,Robert and James Adam,['Albert Richardson was responsible for a re-awakening of interest in pure neoclassical design in the early 20th century.'],0
Westminster_Abbey,Who ejected the Benedictines again in 1559?,Elizabeth I,['The Calvinists ejected the Benedictines again in 1559.'],0
Kanye_West,What popular magazine placed Kanye on their annual list in 2005 and 2015?,Time,['Time magazine placed Kanye West on their annual list of the most influential people in the world in 2005 and 2015.'],3
Elevator,This caused a stir in deciding who should enter first and who should do what?,press the buttons,"['The context suggests that the question relates to a situation where there was a decision-making process involving options or choices among participants. This could refer to various settings, such as a formal gathering, competition, or game where roles or turns needed to be assigned. Given the context surrounding the Scottish Parliament\'s ""Decision Time"" with MSPs voting on motions, it reflects a structured process where members decide on motions and amendments, which certainly causes a stir concerning who gets to present or influence decisions first. Therefore, the answer is:\n\nThe process of ""Decision Time"" in the Scottish Parliament caused a stir in deciding who should enter first and who should do what, as MSPs vote on motions and amendments in a structured manner.']",1
Cotton,What law was passed in 1966 to aid cotton producers?,Cotton Research and Promotion Act,['The law passed in 1966 to aid cotton producers was the Cotton Research and Promotion Act.'],9
"New_Haven,_Connecticut","The Simpson has a character that was set to graduated from Yale University, can you guess his name?",Montgomery Burns,['The character from The Simpsons who was set to graduate from Yale University is Martin Prince.'],0
History_of_India,In what id Jayapala see a danger to his dynasty?,consolidation of the Ghaznavids,"['Jayapala saw a danger to his dynasty in the consolidation of the Ghaznavids, which led him to invade their capital city of Ghazni. This initiated struggles between the Muslim Ghaznavids and the Hindu Shahi, as he aimed to defend his kingdom against the threats posed by the expanding Ghaznavid power.']",8
Amazon_rainforest,Acessing the Amazon rainforest was restricted before what era?,"['1960s', 'early 1960s', 'the early 1960s']","['Accessing the Amazon rainforest was restricted before the era of European exploration and colonization, specifically before the early 16th century when Francisco de Orellana traveled the length of the Amazon River in 1542.']",0
