title,question,expected_answer,generated_answer,is_similar
Queen_Victoria,When were Napoleon I remains returned to their resting place at Les Invalides? ,1840,"[""Napoleon I's remains were returned to their resting place at Les Invalides on 15 December 1840.""]",5
Electric_motor,What is created by contact between parts of the motor?,friction,"['Contact between the parts of the motor, specifically the brushes and the commutator, creates friction and sparks. This sparking occurs when the brushes make and break the electric contact as they cross the insulating gaps between the commutator sections, leading to issues such as overheating, erosion, and electrical noise (RFI).']",7
Red,"In ancient greek, what is coccus referred to as?",Kokkos,"['In ancient Greek, ""coccus"" is referred to as ""κόκκος"" (kókkos), which means ""grain"" or ""seed.""']",3
Alexander_Graham_Bell,Where was Bell buried?,atop Beinn Bhreagh mountain,"[""Bell was buried atop Beinn Bhreagh mountain, on his estate overlooking Bras d'Or Lake in Nova Scotia.""]",8
Beyoncé,What French composer wrote the original opera ''Carmen'' in the 19th century?,Georges Bizet,"['The French composer who wrote the original opera ""Carmen"" in the 19th century is Georges Bizet.']",10
Catalan_language,What vowel does Central have a larger occurrence of?,/e/,['Central Catalan has a much higher incidence of /e/.'],3
Imperialism,What does colonialism lack that imperialism has?,"['ideological', 'political focus']","['Colonialism lacks a political focus that is inherent in imperialism. While colonialism is primarily concerned with the process of taking physical control over a territory and settling or exploiting its resources, imperialism involves the broader concepts of state policy, domination, and influence—both politically and economically—over another group or territory. Imperialism encompasses the ideological and financial motivations behind this control, while colonialism is more about the physical act of occupation and the establishment of settlements.']",3
Chihuahua_(state),What was Hidalgo's occupation?,priest,"[""Hidalgo's occupation was that of a Catholic priest.""]",8
Madrasa,What term refers to Islamic elementary schools?,maktab,"['The term that refers to Islamic elementary schools is ""maktab.""']",10
Professional_wrestling,What is one way a match can end?,in a draw,"['One way a match can end is by a knockout, where a wrestler is incapacitated to the point that they cannot intelligently defend themselves, leading the referee to award the victory to the other wrestler.']",0
2008_Summer_Olympics_torch_relay,What was stopped due to protest interruptions?,torch relay ceremony,['The closing ceremony at Justin Herman Plaza was canceled due to the presence of large numbers of protesters at the site.'],0
Hanover,How many participants are int he Parade of the Marksmen?,12.000,"['The Parade of the Marksmen has more than 12,000 participants, including around 5,000 marksmen.']",3
Association_football,Who decides on who's rewarded points for abandoned games?,individual football associations,['The decision regarding points awarded for abandoned games is left to the individual football associations.'],7
Boston,The Boston Symphony Orchestra is a member of what?,Big Five,"['The Boston Symphony Orchestra is a member of the ""Big Five,"" which is a group of the greatest American orchestras.']",7
Pharmaceutical_industry,What type of filing is used before beginning human trials?,Investigational New Drug,['An Investigational New Drug (IND) filing is used before beginning human trials.'],7
Identity_(social_science),A person's identity is defined as the totality of what?,one's self-construal,"[""A person's identity is defined as the totality of one's self-construal, in which how one construes oneself in the present expresses the continuity between how one construes oneself as one was in the past and how one construes oneself as one aspires to be in the future.""]",7
Beer,What country are the Zargos Mountains located in?,Iran,['The Zagros Mountains are located in Iran.'],8
2008_Summer_Olympics_torch_relay,How many attendants accompanied the flame during it's travels?,30,"['Two additional teams of 40 attendants each will accompany the flame on its Mainland China route. Therefore, a total of 80 attendants accompanied the flame during its travels in China.']",0
Dwight_D._Eisenhower,What did Khrushchev demand that Eisenhower do?,apologize,['Khrushchev demanded that Eisenhower apologize for the U-2 incident involving the downing of a spy plane.'],3
Police,What part of the government did French police work under?,the authority of the monarch,"['French police work under the Prefecture of Police of Paris, which is a subdivision of the Ministry of the Interior of France.']",0
United_States_dollar,In what year did the shift in gold standard occur?,1834,"['The shift in the gold standard occurred in 1971 when President Nixon terminated gold convertibility, leading to the ""Nixon shock.""']",0
Arnold_Schwarzenegger,In what presidential election year did Schwarzenegger make a name for himself as a prominent Republican?,1988,"['Schwarzenegger made a name for himself as a prominent Republican in the presidential election year 2008, when he endorsed Senator John McCain during the Republican primary.']",0
Freemasonry,All Masonic lodges were forced to close in Iraq in what year?,1965,['All Masonic lodges were forced to close in Iraq in 1965.'],5
Civil_disobedience,The Hungarians performed this civil disobedience under the direction of what person?,Ferenc Deák,['The Hungarians performed this civil disobedience under the direction of Ferenc Deák.'],7
Dutch_language,"What does ""Hoogduits"" translate to in English?",High Dutch,"['""Hoogduits"" translates to ""High Dutch"" in English.']",10
Beer,What type of water is best for making pale lager?,soft water,"['Water that is well-suited for making pale lager, such as Pilsner, typically has low mineral content and is soft. Specifically, the water profile that benefits the brewing of pale lagers includes low levels of minerals like calcium and magnesium, as harder water can negatively affect the flavor and characteristics of the beer. The example mentioned in the context is the water of Pilsner Urquell, which is ideal for this purpose.']",7
Muslim_world,Who is believed to have discovered decagonal quasicrystal geometry?,Medieval Muslim artists,"['The context suggests that it is very likely that the Medieval Muslim artists were aware of advanced decagonal quasicrystal geometry, but it does not specify an individual or a precise discovery related to its geometrical principles. The actual discovery of decagonal quasicrystal geometry is attributed to researchers in the 1970s and 1980s in the West, particularly leading figures like Dan Shechtman, who was awarded the Nobel Prize in Chemistry in 2011 for his discovery of quasicrystals.']",3
Labour_Party_(UK),WHen was Black Wednesday?,September 1992,"['Black Wednesday occurred on September 16, 1992.']",8
Steam_engine,What did Watt add to the steam engine in 1788?,centrifugal governor,"['In 1788, James Watt added the centrifugal governor to the steam engine to help regulate its speed.']",7
Bacteria,What part of bacteria cell is used during diffusion?,molecular channels in cell membranes,"['The part of the bacterial cell used during diffusion is the cell membrane. The cell membrane is selectively permeable, allowing certain molecules to pass through it while restricting others, facilitating the process of diffusion.']",6
Brain,What philosopher in history argued for a three-part soul?,Democritus,"['The philosopher who argued for a three-part soul is Plato. In his works, particularly in ""The Republic,"" he distinguishes the soul into three parts: the rational part, the spirited part, and the appetitive part.']",0
Steven_Spielberg,What was Spielberg's mother's career?,restaurateur and concert pianist,"[""Spielberg's mother, Leah Adler Posner, was a restaurateur and concert pianist.""]",8
Zinc,What could overuse of zinc possibly cause?,prostate cancer,"['Overuse of zinc can cause symptoms such as ataxia (gross lack of coordination of muscle movements), lethargy, and copper deficiency. Excessive zinc intake may also interfere with the utilization of other essential metals like iron and cause gastrointestinal issues. Additionally, high levels of zinc can lead to adverse effects on cholesterol levels and may have significant negative impacts on various aspects of health, including the immune system. In extreme cases, excessive zinc consumption, such as through the ingestion of zinc-coated coins, can be fatal, as seen in reported cases of zinc toxicosis.']",0
Saint_Helena,The airport was expected to be completed by what year?,2010,['The new airport in Mexico City was tentatively slated for a completion in 2018.'],0
Czech_language,When was the Prague Spring?,1968,['The Prague Spring took place in 1968.'],7
Yuan_dynasty,Which part of China had people ranked lower in the class system?,"['southern', 'Southern Chinese', 'Southern']",['Southern China had people ranked lower in the class system.'],0
Molotov%E2%80%93Ribbentrop_Pact,Who publicly wanted peace with Soviet Union,German government,"[""Eisenhower publicly wanted peace with the Soviet Union. He initially characterized his approach with hopes for cooperation and supported the United Nations' involvement in controlling atomic bombs, believing that friendly relations could be maintained. He also gave a speech, the Chance for Peace, where he attempted to forestall the nuclear arms race with the Soviet Union.""]",0
Multiracial_American,Who all was identified by name in the house holds?,Only the heads of households,"['In the federal population census taken in 1790, only the heads of households were identified by name.']",7
IBM,"In what year did Thomas J. Watson, Sr. join CTR?",1914,"['Thomas J. Watson, Sr. joined the Computing-Tabulating-Recording Company (CTR) in 1914.']",7
New_York_City,What was the name of the first European who arrived in the New York area?,Giovanni da Verrazzano,"['The first documented visit by a European to the New York area was by Giovanni da Verrazzano, an Italian explorer in the service of the French crown, who arrived in 1524.']",9
Virgil,Which type of family do scholars generally believe Virgil belonged to?,equestrian landowning,['Scholars generally believe that Virgil belonged to an equestrian landowning family that could afford to give him an education.'],7
"St._John%27s,_Newfoundland_and_Labrador",What is Newfoundland and Labrador's largest city?,St. John's,"[""Newfoundland and Labrador's largest city is St. John's.""]",7
Greece,What is the oldest university in the eastern Mediterranean? ,The Capodistrian University of Athens,['The oldest university in the eastern Mediterranean is the Capodistrian University of Athens.'],8
Pope_John_XXIII,Who was the latest pope to hold the title of 'Man of the Year?',Francis,"[""The latest pope to hold the title of 'Man of the Year' was Pope Francis in 2013.""]",3
Alps,Why are villages considering becoming car free zones?,reasons of sustainability,"[""Villages are considering becoming car-free zones for several reasons, including the desire to reduce pollution, enhance community safety, and promote a healthier environment. By limiting or eliminating car traffic, villages can decrease emissions from vehicles, leading to improved air quality and reduced greenhouse gas levels. This initiative also aims to create more pedestrian-friendly spaces, encouraging walking and cycling, which can foster a sense of community and improve residents' overall well-being. Additionally, reducing car traffic can mitigate noise pollution and make neighborhoods quieter and more pleasant for inhabitants, enhancing the quality of life. Overall, transitioning to car-free zones aligns with environmental sustainability goals and the promotion of alternative modes of transportation.""]",8
Windows_8,What were the main components of the Release preview?,"addition of Sports, Travel, and News apps, along with an integrated version of Adobe Flash Player","['The main components of the Windows 8 Release Preview included:\n\n1. **New Apps**: The addition of Sports, Travel, and News apps.\n2. **Integrated Adobe Flash Player**: A built-in version of Adobe Flash Player in Internet Explorer.\n3. **Touch-Optimized User Interface**: A redesigned Windows shell based on the ""Metro"" design language, including the Start screen that displays programs and dynamically updated content on a grid of tiles.\n4. **Lock Screen Notifications**: A lock screen with a clock and notifications.\n5. **Windows Store Announcement**: An announcement about the Windows Store, although it was not available in this build.\n6. **Improved App Development Tools**: The inclusion of SDKs and developer tools (Visual Studio Express and Expression Blend) for developing Metro-style apps.\n7. **Enhanced User Experience**: Changes aimed at improving user experience, particularly for tablets.\n8. **Support for USB 3.0**: Native support for USB 3.0 devices to facilitate faster data transfers.\n9. **Recovery Options**: The ability to recover from a USB drive (Windows To Go).\n10. **Critical Security Fixes**: Foreseen critical security patches slated for release following the preview.\n\nThese components contributed to the major shift in functionality and user interface that Windows 8 introduced.']",8
Economic_inequality,Over how many studies have shown that violence is more common in societies with income differences?,"['fifty', 'over fifty']",['Over fifty studies have shown that violence is more common in societies where income differences are larger.'],2
Red,The amount of red in mandrill males is directly related to levels of what?,testosterone,['The amount of red in mandrill males is directly related to levels of testosterone.'],5
Adolescence,Who performs better in school: sexually experienced or inexperienced teen females?,inexperienced,"['In the context provided, there is no direct comparison or explicit research findings regarding the academic performance of sexually experienced versus inexperienced teen females. The text discusses various aspects of adolescent sexuality, emotional development, and risk-taking behaviors but does not specifically address academic performance in relation to sexual experience. Therefore, a definitive answer cannot be given based on the available information. Further research would be needed to draw conclusions about the impact of sexual experience on school performance among teenage females.']",0
Black_Death,How high do plague fevers run?,"['41 °C', '38–41 °C', '100–106 °F']",['Plague fevers can range between 38 to 41 °C (100 to 106 °F).'],9
ASCII,What was ASCII developed from? ,telegraphic codes,['ASCII developed from telegraphic codes.'],7
Samurai,Where do samurais' teachings live on?,everyday life and in modern Japanese martial arts,"['Samurai teachings live on in various aspects of Japanese culture and society, as well as in popular media. The philosophies of Bushido, which emphasize honor, loyalty, and martial skills, continue to be influential in Japan. These teachings are reflected in the practice of martial arts, traditional arts like the tea ceremony and ink painting, and a strong sense of discipline and respect within relationships.\n\nAdditionally, the samurai\'s code and ideals have permeated literature, film, and animation, with samurai characters appearing frequently in Japanese comics (manga) and animation (anime), such as ""Samurai Champloo,"" ""Afro Samurai,"" and ""The Seven Samurai."" The romanticized image of the samurai also holds a significant place in Western popular culture, inspiring works in film and literature that depict the samurai lifestyle and their values. Overall, the essence of samurai teachings can be observed in contemporary Japanese customs, martial arts, and artistic expressions, as well as in global media representations.']",7
Warsaw_Pact,For how many years did the Warsaw Pact formally exist?,36,"['The Warsaw Pact formally existed for 36 years, from its establishment in 1955 until it was disbanded in 1991.']",8
Immunology,Part 2 of the AAI introductory immunology course revolves around what?,clinically-oriented lecture series,['Part 2 of the AAI introductory immunology course revolves around a clinically-oriented lecture series.'],8
Imperialism,When did the colonization of India occur?,"['mid-18th century', '18th century']","['The colonization of India began in earnest in 1757 after the Battle of Plassey, when the British East India Company defeated the Nawab of Bengal and gained control of Bengal, establishing itself as the major military and political power in India. This process continued throughout the late 18th and early 19th centuries, leading to the British Crown assuming direct control over India in 1858 after the Indian Rebellion of 1857.']",3
Josip_Broz_Tito,When did Tito marry Lucia Bauer?,1936,['Tito married Lucia Bauer in October 1936.'],5
London,"According to the 2011 London census, what percentage of children were black?",19 per cent,"['According to the 2011 London census, 19 percent of children aged 0 to 15 were Black.']",7
Emotion,How many basic emotions did Ekman recognize?,six,"['Paul Ekman recognized six basic emotions: anger, disgust, fear, happiness, sadness, and surprise.']",3
Political_party,Who was the leader of the Irish political party in the 1880s?,Charles Stewart Parnell,['The leader of the Irish political party in the 1880s was Charles Stewart Parnell.'],8
Incandescent_light_bulb,Where did Joseph Swan demonstrate his lamp in January 1879?,at a meeting of the Newcastle Chemical Society,['Joseph Swan demonstrated his lamp at a meeting of the Newcastle Chemical Society on 17 January 1879.'],8
Israel,What is the literacy rate in Israel?,97.1%,"[""The provided context does not specify the exact literacy rate in Israel. However, it emphasizes the country's high educational attainment and the value placed on education in Israeli society. To find the most accurate and up-to-date information regarding Israel's literacy rate, additional resources or statistics from reputable educational or governmental organizations should be consulted.""]",2
Philosophy_of_space_and_time,When did Kant publish one of the most influential works in the history of the philosophy of space and time.,1781,['Kant published the Critique of Pure Reason in 1781.'],7
Scottish_Parliament,"Who opened the new Parliament building on October 9, 2004?",Queen Elizabeth II,"['Queen Elizabeth II opened the new Parliament building on October 9, 2004.']",3
Orthodox_Judaism,what is it important for both men and women orthodox jews to be able to do?,support oneself,['It is important for both men and women in Orthodox Judaism to be able to financially support themselves and their families. This reflects the commitment to equality of education for both genders and the necessity of being economically self-sufficient within the community.'],7
"Fresno,_California",Which company provided streetcar connections between downtown and the hospital?,Fresno Traction Company,"['The context does not explicitly mention a specific company providing streetcar connections between downtown and the hospital. However, it does mention services related to public transportation, such as the Sun Tran bus system in Tucson and historical references to streetcar systems in other cities like New Haven and Washington, D.C. To answer your question accurately, we would need more specific information from the relevant context regarding the company responsible for streetcar connections in a particular area.']",0
Architecture,What did architects often neglect in their pursuit of aesthetics?,technical aspects of building design,"['In their pursuit of aesthetics, architects often neglected the technical aspects of building design and functionality. This focus on visual qualities, particularly derived from historical prototypes, sometimes came at the expense of considering practical needs, structural integrity, and the environmental impact of their designs.']",7
University_of_Notre_Dame,What percentage of students at Notre Dame participated in the Early Action program?,39.1%,['Approximately 39.1% of the admitted students at Notre Dame participated in the Early Action program.'],7
Josip_Broz_Tito,What ethnicity was Tito's father?,Croat,"[""Tito's father was of Croatian ethnicity.""]",7
Madonna_(entertainer),Which restaurant did Madonna work in New York City?,Dunkin' Donuts,"[""Madonna worked as a waitress at Dunkin' Donuts in New York City.""]",3
History_of_India,On what date did Timur beat the Delhi Sultan?,17 December 1398,['Timur defeated the Delhi Sultan Nasir-u Din Mehmud on 17 December 1398.'],7
Military_history_of_the_United_States,What was the biggest problem General Washington faced?,logistics,"['The biggest problem General Washington faced was logistics, as neither Congress nor the states had the funding to adequately provide for the equipment, munitions, clothing, paychecks, or even the food supply of the soldiers.']",8
Baptists,What states setup black conventions?,"Alabama, Arkansas, Virginia, North Carolina, and Kentucky","['The states that set up black conventions include Alabama, Arkansas, Virginia, North Carolina, and Kentucky.']",9
Saint_Barth%C3%A9lemy,When was Fort Gustav built?,1787,"['The exact date of the construction of Fort Gustav is not specified in the provided context. However, it is mentioned that the Swedes built several notable structures in the town, including forts, during their occupation starting in 1785. Therefore, it can be inferred that Fort Gustav was likely built around that time or shortly thereafter.']",3
Rajasthan,In what year did George Thomas write the memoir known as Military Memories?,1800,"['The context provided does not mention George Thomas or a memoir titled ""Military Memories."" Therefore, I cannot provide a specific year for when George Thomas wrote that memoir based on the information given.']",0
Capital_punishment_in_the_United_States,What do death penalty opponents argue that capital punishment isn't effective at doing?,deterring crime,['Death penalty opponents argue that capital punishment is not an effective means of deterring crime.'],3
Portugal,Who are some notable musical composers from Portugal?,"José Vianna da Motta, Carlos Seixas, João Domingos Bomtempo, João de Sousa Carvalho, Luís de Freitas Branco and his student Joly Braga Santos","['Notable musical composers from Portugal include José Vianna da Motta, Carlos Seixas, João Domingos Bomtempo, João de Sousa Carvalho, Luís de Freitas Branco, Fernando Lopes-Graça, Emmanuel Nunes, and Sérgio Azevedo. Contemporary composers such as Nuno Malo and Miguel Araújo are also recognized.']",7
Religion_in_ancient_Rome,What agreement was reached a the Council of Nicaea ?,Nicene Creed,"['The Council of Nicaea, convened in 325, resulted in the formulation of the Nicene Creed, which affirmed the belief that Jesus Christ is of the same substance (homoousios) as God the Father. This was a direct response to the Arian position that claimed the Son of God is of a distinct substance from the Father. The council condemned Arianism and established a unified doctrine concerning the nature of Christ, asserting the divinity of the Son and his eternal relationship with the Father. This agreement became a foundational doctrine of orthodox Christianity.']",7
Late_Middle_Ages,"What are the series of events that ended centuries of prosperity in Europe, starting around 1300, known as?",the Crisis of the Late Middle Ages,"['The series of events that ended centuries of prosperity in Europe, starting around 1300, are known as the ""Crisis of the Late Middle Ages.""']",9
Israel,What was established in the Maccabean Revolt?,Hasmonean Kingdom,"['The Maccabean Revolt led to the establishment of an independent Jewish kingdom known as the Hasmonean Dynasty, which lasted from 165 BCE to 63 BCE.']",8
Light-emitting_diode,What graduate student of Holonyak created the yellow LED?,M. George Craford,"['M. George Craford, a former graduate student of Nick Holonyak, Jr., invented the first yellow LED.']",7
Gramophone_record,What term was coined to differentiate better sounding products in the 1920s?,high fidelity,"['The term ""high fidelity"" was coined in the 1920s to differentiate better-sounding products.']",3
Harvard_University,What famous conductor went to Harvard?,Leonard Bernstein,['The famous conductor who went to Harvard is Leonard Bernstein.'],8
The_Bronx,What example city service was cut back on in the Bronx?,fire-fighting,"['One example of a city service that was cut back on in the Bronx is fire-fighting services. This reduction is part of a broader issue known as ""planned shrinkage"" of municipal services in some areas of the Bronx.']",7
Estonia,In what region does Estonia hold one of the highest per capita income levels?,Eastern,['Estonia has one of the highest per capita income levels in Eastern Europe.'],3
Oxygen,When did Carl Wilhelm Scheele discover oxygen?,"['1773', '1773 or earlier']",['Carl Wilhelm Scheele discovered oxygen in 1773 or earlier.'],8
Law_of_the_United_States,What does Article Three give federal agencies?,implied judicial power of common law courts to formulate persuasive precedent,"['Article Three of the United States Constitution does not specifically give powers to federal agencies. Instead, it establishes the judicial branch of the federal government, outlining the structure and powers of the federal courts. Federal agencies derive their authority from laws enacted by Congress, which can authorize them to create regulations and carry out specific administrative functions. This process is often guided by the principle of congressional delegation, where Congress delegates certain powers to federal agencies to enforce and implement laws effectively. These agencies are then empowered to promulgate regulations that have the force of law under certain circumstances, typically based on statutes passed by Congress.']",0
Warsaw,Warsaw's sidewalks and sanitation facilities are some examples of things which have what?,improved markedly,"[""Warsaw's sidewalks and sanitation facilities are some examples of things which have improved markedly over the past decade due to solid economic growth, an increase in foreign investment, and funding from the European Union.""]",3
Prime_minister,What kind of role is the head of state in Westminster-based parliamentary governments?,ceremonial,"[""In Westminster-based parliamentary governments, the head of state typically holds a largely ceremonial role. This position is often occupied by a monarch, president, or governor-general, who may have reserve powers but does not engage in the day-to-day governance of the country. The actual head of government is the prime minister, who manages the civil service and executes the directives of the head of state. The head of state's powers are often limited by constitutional provisions and the functioning of the parliamentary system, whereby the prime minister and their cabinet are responsible for making policy decisions and carrying out government functions.""]",8
Washington_University_in_St._Louis,"Where does the Washington University School of Law rank among ""25 Most Wired Law Schools""?",4th,"['The Washington University School of Law is ranked 4th among the ""25 Most Wired Law Schools.""']",7
Queen_Victoria,How did Lord Roseberry fare as Prime Minister?,His government was weak,"[""Lord Rosebery's government was weak and short-lived. He was appointed Prime Minister by Queen Victoria in 1894 without prior consultation with the outgoing Prime Minister, Gladstone. Rosebery's administration struggled to maintain stability, and by the following year, he was replaced by Lord Salisbury. This indicates that Lord Rosebery did not achieve significant success as Prime Minister and faced difficulties in governing effectively.""]",8
Solar_energy,What is an active solar technique used to generate energy?,designing spaces that naturally circulate air,"['An active solar technique used to generate energy is the use of photovoltaic systems, which convert sunlight directly into electricity. Other examples include concentrated solar power and solar water heating.']",0
United_Nations_Population_Fund,What groups have made these accusations against UNFPA?,anti-family planning groups,"[""The accusations against UNFPA have been made by anti-family planning groups, Amnesty International, and the United States State Department. Additionally, individuals like Rep. Christopher H. Smith have criticized UNFPA's activities and assertions regarding its involvement in coercive practices. Specific claims have come from organizations such as the pro-life Population Research Institute (PRI) and statements from various U.S. administrations, particularly during the Bush administration.""]",7
Spanish_language_in_the_United_States,How long has New Mexico been speaking Spanish?,Spanish has been spoken in the New Mexico-Colorado border and the contemporary U.S.–Mexico border since the 16th century,"['New Mexico has been speaking Spanish since the 16th century, particularly since the arrival of Spanish settlers in the region. Spanish has been present in the area since the Spanish colonization efforts, which began with explorers in the early 1500s and firmly established in the territory by the 1600s.']",7
BeiDou_Navigation_Satellite_System,What is the BeiDou Navigation Satellite System?,a Chinese satellite navigation system,"['The BeiDou Navigation Satellite System (BDS) is a Chinese satellite navigation system that consists of two separate satellite constellations: the original BeiDou-1 system, which provided limited regional coverage and operated from 2000, and the more advanced BeiDou-2 system (also known as COMPASS), which aims to provide global coverage. The BeiDou-2 system features a constellation of 35 satellites, including 5 geostationary and 30 non-geostationary satellites, designed to offer comprehensive navigation services. The system has been operational in stages, with significant advancements and expansions continuing, including the current build-up of the third generation, BeiDou-3, which began in 2015. BeiDou provides two levels of service: a free civil service and a licensed military service, with varying degrees of accuracy and functionality. The system is comparable to other global navigation satellite systems like GPS and Galileo.']",8
1973_oil_crisis,What caused UK to have an oil crisis in its own country?,"['strikes by coal miners and railroad workers', 'a series of strikes', 'a series of strikes by coal miners and railroad workers']","['The UK experienced its own oil crisis during the winter of 1973–74 due to a series of strikes by coal miners and railroad workers, which became a major factor in the change of government. Although the UK was relatively unaffected by the Arab oil embargo, these domestic strikes led to significant disruptions in the supply and distribution of energy, prompting the government to urge citizens to heat only one room in their homes and to implement various energy conservation measures.']",7
Immaculate_Conception,Does this view contradict the belief that Mary was also born to a virgin mother ?,her sinless birth is thus independent of the Christian docrtrine of original sin as no such doctrine exists in Islam,"[""Yes, the view that Mary was born to a virgin mother contradicts the traditional Christian belief regarding Mary's conception and birth. In Christianity, particularly within Catholic doctrine, Mary is venerated as the Virgin Mary, who conceived Jesus through the Holy Spirit while remaining a virgin. The doctrine of the Immaculate Conception teaches that Mary was conceived free from original sin by her parents, traditionally named Saint Joachim and Saint Anne, who were not described as virgins. Therefore, the idea of Mary being born of a virgin mother conflicts with the established belief that Mary was conceived in a typical human manner and then remained a virgin upon the conception and birth of Jesus.""]",3
Planck_constant,What is the unit of magentic properties of the electron?,Bohr magneton,['The unit of magnetic properties of the electron is the Bohr magneton.'],8
Economic_inequality,Higher rates of health and social problems are just two of examples of effects from what?,inequality,['Higher rates of health and social problems are examples of the effects of income inequality.'],7
Kanye_West,How many restaurants did Kanye open?,2,"['Kanye West opened a total of 2 Fatburger locations. Although he had plans for more, only these two locations were opened before the remaining ones were ultimately shut down.']",8
Gramophone_record,What caused the constant linear velocity?,Noel Pemberton Billing's patented add-on governor device,"['The constant linear velocity is caused by the absence of a net external force acting on an object. In scenarios involving dynamic equilibrium, when forces are applied in such a way that they cancel each other out, the object continues to move at a constant velocity due to its inertia. This concept, demonstrated through experiments, illustrates that unless acted upon by an unbalanced force (like friction), an object will maintain its state of motion, which can be either at rest or moving with constant velocity.']",0
Madrasa,Who argued that European universities and Islamic madaris have very little in common?,George Makdisi,"['George Makdisi and others argued that European universities have no parallel in the medieval Islamic world, suggesting that European universities and Islamic madaris have very little in common.']",3
Emotion,Roughly how many people are part of EmoNet?,700,"['The context does not provide a specific number of individuals that are part of EmoNet. It only mentions that EmoNet is an e-mail distribution list representing a network of academics that facilitates scholarly discussion of all matters relating to the study of emotion in organizational contexts. Therefore, an exact number cannot be determined from the information given.']",0
Capital_punishment_in_the_United_States,In what state's supreme court was State v. Santiago decided?,Connecticut,['State v. Santiago was decided in the New Jersey Supreme Court.'],0
Bacteria,How extent can biofilm be?,up to half a meter in depth,"['Biofilms can range in thickness from a few micrometers to up to half a meter. They are complex structures composed of dense aggregations of bacteria attached to surfaces, and can vary significantly in size depending on environmental conditions and the type of bacteria involved.']",7
Windows_8,What is a convertible form factor? ,"a standalone device that combines the PC, display and rechargeable power source with a mechanically attached keyboard and pointing device in a single chassis","['A convertible form factor is defined as a standalone device that combines a PC, display, and rechargeable power source with a mechanically attached keyboard and pointing device, all within a single chassis. It allows the device to be transformed into a tablet by detaching or repositioning the keyboard.']",9
Harvard_University,What Harvard Alumni was the Palestine Prime Minister?,"['Benazir Bhutto', 'Benjamin Netanyahu']",['The Harvard Alumni who served as the Prime Minister of Palestine is Mahmoud Abbas.'],0
Kathmandu,Who worshipped at Wanga Akash Bhairabh in ancient times?,Kirats,"[""The text does not provide specific information about who worshipped at Wanga Akash Bhairabh in ancient times. However, based on common knowledge, Wanga Akash Bhairabh is a deity associated with the Bhairab form of Shiva, and worship in such places would likely have been performed by followers of Hinduism, particularly devotees of Shiva and associated traditions. If you're looking for more detailed historical accounts or specific groups, further specialized texts or archaeological findings would be needed.""]",2
Protestantism,When was the Act of Supremacy passed?,1534,['The Act of Supremacy was passed in 1534.'],7
Capital_punishment_in_the_United_States,What percentage of American death row prisoners are African American?,41,['African Americans make up 41 percent of death row inmates in the United States.'],0
Kievan_Rus%27,In what year did Novgorod aquire its own archbishop?,1169,['Novgorod acquired its own archbishop in the year 1169.'],8
Liberal_Party_of_Australia,Which government established equal pay for men and women?,The Gorton Government,"['The government that established equal pay for men and women was the administration of Franklin D. Roosevelt (FDR), specifically through his initiatives related to affirmative action and the Fair Employment Practices Committee (FEPC).']",0
Alps,The food is passed from the kitchen to where? ,the stube,['The food is passed from the kitchen to the dining area or to the table where it is served for consumption.'],0
Mary_(mother_of_Jesus),"Jesus was known as the ""King of Kings"" because of his lieage from who?",King David,"['Jesus was known as the ""King of Kings"" because of his lineage from King David. According to the New Testament, Jesus is often referred to as coming from the House of David, which establishes his royal lineage and fulfills Old Testament prophecies regarding the Messiah.']",7
Endangered_Species_Act,How does a CCA impact unlisted species?,enhance or maintain habitat of unlisted species which are declining and have the potential to become threatened or endangered,"['A Candidate Conservation Agreement (CCA) impacts unlisted species by providing incentives to private landowners and land managing agencies to restore, enhance, or maintain the habitat of these species, which are declining and have the potential to become threatened or endangered if critical habitat is not protected. The agreement assures landowners that if in the future an unlisted species becomes listed under the Endangered Species Act, they will not be required to take additional protective measures beyond what was agreed upon in the CCA. This incentivizes proactive conservation efforts to protect habitats before species reach a critical status, ultimately aiding in the conservation of biodiversity.']",8
Namibia,How many of the worlds succulents are found in Karoo?,10 percent,"[""Approximately 10 percent of the world's succulents are found in the Karoo.""]",7
Friedrich_Hayek,What word is used in the United States to identify Hayek's ideology?,libertarian,"['The word used in the United States to identify Hayek\'s ideology is ""libertarian.""']",10
Sahara,What is the long term precipitation average of the Sahara?,150 mm,"['The long-term average precipitation in the Sahara corresponds to approximately 150 mm (5.9 inches) annually, although this amount can vary significantly from year to year.']",8
"New_Haven,_Connecticut","What Fred Astaire film depicts the reported history of New Haven theaters as ""tryouts"" for Broadway?",The Band Wagon,"['The Fred Astaire film that depicts the reported history of New Haven theaters as ""tryouts"" for Broadway is ""The Band Wagon"" (1953).']",9
Comics,Comics continue to thrive regardless of the decrease in what market?,print market,['Comics continue to thrive regardless of the decrease in the print market.'],3
Norfolk_Island,What were the prisoners on Norfolk Island spared from on the the mainland?,the gallows,"['The prisoners on Norfolk Island were spared from the gallows, which means they were reprieved from receiving a death sentence for their crimes committed on the mainland.']",7
New_York_City,In what year did the state of New York eliminate slavery?,1827,['The state of New York completely abolished slavery in the year 1827.'],8
Communications_in_Somalia,What was the number of mobile subscribers in Somalia in 2008?,"512,682","['The number of mobile subscribers in Somalia in 2008 was 512,682.']",8
Dell,How much did Taiwan fine Dell for its practices?,NT$1 million,"['Taiwan fined Dell NT$1 million (US$31,250) for customer rights infringements.']",5
