title,question,expected_answer,generated_answer,is_similar
Xbox_360,How did Microsoft modify the architecture of the 360 to reduce failure rates?,"a reduction in the number, size, and placement of components","['Microsoft modified the architecture of the Xbox 360 to reduce failure rates by redesigning the motherboard to alleviate hardware and overheating issues experienced by prior models. This included enhancements in the placement of components and the use of epoxy on the CPU and GPU corners and edges to prevent movement during heat expansion. These adjustments were part of the efforts seen in the redesigned Xbox 360 S model, which aimed to improve reliability over earlier versions.']",6
Greece,How often are elections help for parliament?,every four years,"['Elections for parliament are typically held every five years, as indicated in the context. However, there can be exceptions, such as the need for early elections or changes in political circumstances.']",0
Buddhism,"According to early texts, when was Siddhārtha Gautama born?",fifth century BCE,"['According to early texts, Siddhārtha Gautama, who became known as the Buddha, is traditionally believed to have been born around 563 BCE.']",7
List_of_numbered_streets_in_Manhattan,Which section of Eat 58th Street features high end interior design and decoration establishments?,Designers' Way,"['The section of East 58th Street that features high-end interior design and decoration establishments is known as the ""D&D Building"" (Decoration & Design Building).']",3
Galicia_(Spain),"Along with Galicia's, which other two province's autonomy was annulled?",Catalonia and the Basque provinces,"[""Catalonia's and the Basque Country's autonomy was annulled along with Galicia's.""]",3
Boston,WBUR and WGBH are exaples of what type of radio station?,NPR,['WBUR and WGBH are examples of public radio stations.'],0
Antenna_(radio),How can the lack of this quality be used in an everyday way?,radar,"['The lack of quality in various contexts can be utilized in everyday situations by recognizing and addressing the deficiencies in different areas, whether it involves education, healthcare, or product offerings. For example, in education, acknowledging the disparity in school performance can drive parental involvement and advocacy for better resources and teaching methods. In healthcare, understanding the lack of access to pain management underscores the importance of pushing for policy changes that ensure equitable access to necessary medications. In consumer goods, identifying poor quality can motivate consumers to demand better products or to research alternatives, thereby influencing market dynamics. Ultimately, awareness of these quality gaps can lead to informed decision-making, greater advocacy for change, and improvements that benefit individuals and communities.']",0
Animal,Where are the rotifera most prominent?,in aqueous environments,"['The provided contexts do not mention rotifera or their specific prominence. However, rotifers are typically found in various aquatic environments, including freshwater bodies, marine environments, and moist soils. They are most common in freshwater habitats such as ponds and lakes. If more detailed information on their specific prominence in certain regions is needed, please provide additional context or specify a particular area of interest.']",5
Bird,The Oxfordian stage is also known as what?,late Jurassic period,"['The Oxfordian stage is also known as the ""Oxfordian Age"" or ""Oxfordian Epoch,"" which is a sub-stage of the Jurassic period in the geological time scale.']",3
British_Empire,Which country acquired New France from France?,Britain,['Great Britain acquired New France from France.'],5
Anthropology,What did Margaret Mead advocate for?,gender equality and sexual liberation,['Margaret Mead advocated for the understanding and appreciation of cultural diversity and the importance of studying human behaviors and societies through an anthropological lens. She emphasized the significance of cultural factors in shaping human behavior and the potential for individuals and societies to evolve positively through cultural practices. Mead was known for her work on the roles of gender and sexuality in various cultures and promoted the idea that environment and culture greatly influence human experience and identity.'],3
Cardinal_(Catholicism),When did Cardinals stop wearing purple or blue capes?,1460s,"['Cardinals stopped wearing purple or blue capes in the 1460s, when it became customary for cardinals to wear scarlet garments.']",8
Saint_Helena,Which countries will be able to fly to Saint Helena using the airport?,South Africa and the UK,"[""The provided context does not explicitly mention Saint Helena or the specific countries that will be able to fly to it using the airport. Therefore, based on the given information, it is not possible to determine which countries will have access to Saint Helena's airport for flights. Additional information would be required to answer this question accurately.""]",0
Crimean_War,What European powers met in Vienna for a conference?,"United Kingdom, France, Austria and Prussia","['The context does not explicitly mention a specific conference in Vienna; however, historical records indicate that the major European powers that typically met for conferences in Vienna include Austria, Prussia, Russia, Britain, and often France. The most notable of these was the Congress of Vienna, which took place after the Napoleonic Wars in 1814-1815 and involved these powers in order to restructure Europe and establish a balance of power.']",5
Dialect,What do many historical linguists consider modern Greek to be a dialect of?,Ancient Greek,['Many historical linguists consider modern Greek to be a dialect of the Hellenic language family.'],2
Freemasonry,What year was Maria Deraismes initiated into the Freemasons?,1882,['Maria Deraismes was initiated into the Freemasons in the year 1882.'],8
Sanskrit,What is Vedic Sanskrit meant to be used as?,the Vedas,"['Vedic Sanskrit is primarily meant to be used as a liturgical language, particularly in the context of ancient Indian religious texts, rituals, and ceremonies. It is the language of the Vedas, which are among the oldest sacred scriptures of Hinduism, and is used to express hymns, mantras, and philosophical teachings that form the foundation of Vedic literature and subsequent Hindu traditions.']",7
Alfred_North_Whitehead,What was Whitehead's opinion of basic assumptions in metaphysics?,such assumptions are not easily seen precisely because they remain unexamined and unquestioned,"[""The provided context does not directly mention or provide information on Whitehead's opinion of basic assumptions in metaphysics. Therefore, I cannot provide a specific answer regarding Whitehead's views based on the text given. If you have further context or a different source that includes Whitehead's views on metaphysics, I can help interpret or summarize that information.""]",0
Unicode,Why was the Unicode 2.0 codespace increased? ,allowed for the encoding of many historic scripts,"['Unicode 2.0 codespace was increased to accommodate the growing number of characters needed to represent the diverse writing systems and symbols used worldwide. This expansion was necessary as more characters were being created to support languages and scripts that were previously underrepresented, including various national and regional characters such as those used in modern Chinese and Japanese writing. The increase allowed for the inclusion of additional characters, thus facilitating better text representation and supporting the global exchange of information.']",7
Military_history_of_the_United_States,What island territory voluntarily joined the US as a colony in 1898?,Hawaii,['The island territory that voluntarily joined the US as a colony in 1898 is Puerto Rico.'],0
"Fresno,_California",When was the Tower Theatre built?,1939,"['The context provided does not specify the construction date of the Tower Theatre. It focuses on various historical and architectural developments related to Westminster Abbey and Melbourne, but does not mention the Tower Theatre at all. Therefore, based on the given information, I cannot answer the question regarding when the Tower Theatre was built.']",0
Arnold_Schwarzenegger,In what city was the SAE World Congress held in 2009?,Detroit,"['The SAE World Congress in 2009 was held in Detroit, Michigan.']",7
Premier_League,How many years did NBC Sports receive an extension for with the Premier League in 2015?,NBC Sports reached a six-year extension with the Premier League in 2015,['NBC Sports received a six-year extension with the Premier League in 2015.'],10
Seven_Years%27_War,How much help did the Seven Nations give the French in the Ohio Valley?,the Seven Nations were not directly concerned with the fate of the Ohio River Valley,"[""The Seven Nations of Canada, which included various Native American tribes such as the Algonquin and Abenaki, were allies of the French during the Seven Years' War. However, their direct involvement in the conflict concerning the Ohio River Valley was limited. Although they were interested in fighting against the Iroquois Confederation, who had previously encroached on their lands, the Seven Nations did not play a major role in the conflict specifically over the Ohio Valley, especially as the main focus of the war involved larger European powers and their struggles for dominance. Their support for the French was more general rather than concentrated in the Ohio Valley conflict itself.""]",8
The_Blitz,Who did Goring refuse to work with in 1940 and 1941?,the Kriegsmarine,['Göring refused to work with the Italians in 1940 and 1941.'],0
Turner_Classic_Movies,In what year did Rogers Cable begin to include TCM?,2006,"['The context provided does not contain information specifically about Rogers Cable or its inclusion of TCM (Turner Classic Movies). To accurately answer the question regarding the year when Rogers Cable began to include TCM, additional information or a different source would be necessary.']",0
Beyoncé,Her second movie Beyonce did was what film?,Dreamgirls,"['The provided contexts do not contain information about Beyoncé or her films. Therefore, I am unable to answer the question regarding her second movie.']",0
Myanmar,What is the time-honored dish served for the morning meal in Burma ?,Mohinga is the traditional breakfast dish,"['The time-honored dish served for the morning meal in Burma is ""Mohinga,"" which is a traditional fish soup served over rice noodles.']",8
Republic_of_the_Congo,Which politican left the presidential race after supporting a boycott by voters?,Milongo,"['The context provided does not explicitly mention a politician who left the presidential race after supporting a boycott by voters. Therefore, based on the information available I cannot provide an accurate answer to the question. If you have a specific politician or event in mind, please provide more details or clarify your question.']",0
Queen_Victoria,How old was Gladstone when he returned to power?,82 years old,"[""The context provided does not contain specific information about William Gladstone's age when he returned to power. To answer the question accurately, additional historical information is required about the dates of Gladstone's return to power and his birth date (he was born on December 29, 1809). \n\nGladstone returned to power as Prime Minister for the second time on April 17, 1880. Therefore, calculating his age at that time:\n\n1880 - 1809 = 71 years old.\n\nThus, Gladstone was 71 years old when he returned to power.""]",0
Cyprus,How many Turkish Cypriots voted for the Annan Plan in 2004?,65%,"['The context provided does not include information regarding the number of Turkish Cypriots who voted for the Annan Plan in 2004. Therefore, I cannot answer that question based on the given text. ']",0
"Tucson,_Arizona",What is the western edge of Tucson's downtown?,I-10,"[""The western edge of Tucson's downtown is generally bordered by I-10.""]",3
Arena_Football_League,"Along with Paul Stanley, who owned the Los Angeles Kiss?",Gene Simmons,['The Los Angeles Kiss was co-owned by Paul Stanley and Gene Simmons of the rock band KISS.'],7
Crimean_War,What arrived in January with an engineering crew?,A tramroad,"['The context does not provide specific information regarding anything that arrived in January with an engineering crew. Therefore, based on the provided texts, I cannot determine what arrived in January with an engineering crew.']",0
University_of_Notre_Dame,How many dorms for males are on the Notre Dame campus?,15,"['The provided contexts do not contain any information about the number of dormitories for males on the Notre Dame campus. Therefore, I am unable to provide an answer to that question based on the information given.']",0
University_of_Kansas,At least how many different degree-granting programs exist at KU?,345,"[""The provided contexts do not include any specific information about the number of degree-granting programs at KU (the University of Kansas). Therefore, I'm unable to determine at least how many different degree-granting programs exist at KU based on the given information.""]",0
Spectre_(2015_film),How much had Spectre made in its first month in China?,$84.7 million,"['The provided contexts do not contain any information regarding the film ""Spectre"" or its box office earnings in China during its first month. Therefore, based on the given contexts, I am unable to answer how much ""Spectre"" made in its first month in China.']",0
Asthma,What else is a risk factor for asthma?,Family history,"['Other risk factors for asthma can include:\n\n1. **Allergens**: Exposure to substances such as pollen, dust mites, mold, pet dander, and cockroach droppings can trigger asthma symptoms.\n2. **Respiratory infections**: Viral infections, particularly in early childhood, can increase the likelihood of developing asthma.\n3. **Family history**: A family history of asthma or other allergic conditions increases the risk.\n4. **Environmental factors**: Exposure to tobacco smoke, air pollution, and occupational irritants can contribute to the development of asthma.\n5. **Obesity**: Being overweight can increase the risk of asthma and worsen symptoms.\n6. **Physical activity**: While physical activity is generally beneficial, vigorous exercise can trigger asthma symptoms in some individuals, especially in cold or dry air.\n7. **Weather changes**: Changes in weather, such as cold air or rapid temperature shifts, can trigger symptoms.\n8. **Emotional stress**: High levels of stress or strong emotions can also contribute to asthma flare-ups.\n9. **Gastroesophageal reflux disease (GERD)**: This condition can exacerbate asthma symptoms due to acid reflux irritating the airways.\n\nThese factors can either trigger asthma symptoms or worsen existing asthma conditions.']",7
Planck_constant,What is the name for the amount of energy transfered by a wave in a given time?,intensity,"['The amount of energy transferred by a wave in a given time is commonly referred to as ""power.""']",3
Christian,When did Armenia adopt Christianity?,301 AD,"['Armenia adopted Christianity in the early years of the 4th century AD, making it the first state to adopt Christianity as its official religion.']",7
Steam_engine,What is the approximate condenser temperature in a turbine?,30 °C,"['The provided contexts do not contain any specific information about the approximate condenser temperature in a turbine. To answer that question, additional information or context specific to turbines and their operational parameters would be necessary. Generally, in steam turbines, the condenser temperature can vary based on various factors, but it is often in the range of 30 to 60 °C (86 to 140 °F).']",3
Private_school,What was the first US state to have compulsory education?,Massachusetts,"['Massachusetts was the first US state to have compulsory education. In 1852, Massachusetts enacted a law requiring children to attend school, making it the first state to establish compulsory education in the United States.']",5
Wood,What property of wood does a knot usually reduce in the wood around it?,strength,"['A knot in wood typically reduces the strength of the wood around it. Knots can create weak points that compromise the structural integrity of the wood, making it more susceptible to breaking or splitting.']",5
Neptune,What does Triton's orbit suggest about it's relation to Neptune?,that it was captured,"[""Triton's orbit suggests that it is likely a captured moon rather than having formed in place with Neptune. This is inferred from its unique retrograde orbit, meaning it orbits Neptune in the opposite direction of the planet's rotation. Such orbits are characteristic of objects that are captured by a planet's gravity, indicating that Triton was likely an independent body in the Kuiper Belt or another region before being drawn into Neptune's gravitational influence.""]",9
Athanasius_of_Alexandria,What famous Greek author did Athanasius  quote?,Homer,['Athanasius quoted the famous Greek author Homer.'],3
Philosophy_of_space_and_time,Who holds  that for an object to persist through time is for it to exist completely at different times?,endurantist,"['The view that for an object to persist through time is for it to exist completely at different times is held by the philosopher called ""Four-Dimensionalism"" or ""Perdurantism."" This theory suggests that objects are extended in time as well as in space, meaning that they are composed of temporal parts or stages that exist at different times, similar to how they have spatial parts that exist in different locations. Notably, this view contrasts with ""Three-Dimensionalism"" or ""Endurantism,"" which posits that objects are wholly present at each moment in time. However, the context provided does not specify a particular philosopher associated with this view.']",3
Eton_College,What are somefemale schools close to Eton?,"St George's, Ascot, St Mary's School Ascot, Windsor Girls' School and Heathfield St Mary's School","['The provided context does not mention specific female schools near Eton. However, Vassar College, which is noted in the context for its historical significance as an all-female institution, could be considered, although it is located in the United States, not near Eton in the UK. For specific female schools near Eton, you would typically consider local independent or private schools that cater to girls, but such details were not included in the contexts provided. Local research or databases specific to educational institutions in England would provide more accurate information regarding female schools in that area.']",0
Tuberculosis,Is active TB difficult or easy to diagnose by patients' symptoms alone?,difficult,"[""Active tuberculosis (TB) is generally considered difficult to diagnose solely based on patients' symptoms. While symptoms such as persistent cough, chest pain, weight loss, fever, and night sweats can be indicative of active TB, these symptoms can overlap with other respiratory illnesses or conditions. Additionally, many individuals may not present with classic symptoms or may attribute their symptoms to other less severe illnesses, leading to underreporting or misinterpretation of their condition.\n\nDiagnosis typically requires further testing, including radiographic imaging (such as a chest X-ray) and microbiological tests (such as sputum analysis) to confirm the presence of the Mycobacterium tuberculosis bacterium. Therefore, relying only on symptoms without confirmatory tests can lead to delays in accurate diagnosis and treatment.""]",7
Mesozoic,What was the northern continent split from Pangaea?,Laurasia,['The northern continent split from Pangaea is known as Laurasia.'],8
Uranium,What does REL stand for?,recommended exposure limit,"['In the context of the provided information, ""REL"" does not appear to have been explicitly defined or mentioned. If ""REL"" is referring to an acronym related to a specific area discussed in the context, additional context about its specific field would be needed for an accurate definition. Please clarify or provide more context regarding ""REL.""']",0
Westminster_Abbey,When was Henry III crowned?,1216,['Henry III was crowned on 17 May 1220 in Westminster Abbey.'],0
North_Carolina,"Being excluded from doing what, made it so that black people could not serve on juries or in public office?",voting,"['Black people were excluded from voting and holding public office, which, in turn, prevented them from serving on juries. This exclusion stemmed from systemic racism and discriminatory laws that marginalized the black population and denied them equal participation in the democratic process.']",4
Israel,Who was Israel frequently attacked by?,Palestinian fedayeen,"['Israel was frequently attacked by neighboring Arab countries, particularly during conflicts such as the 1948 Arab-Israeli War, the Six-Day War in 1967, and the October War in 1973, during which Egypt and Syria launched surprise attacks against it. Other groups, including Palestinian factions, have also engaged in frequent hostilities against Israel.']",3
Phonology,Where was optimality theory created?,LSA summer institute,"['Optimality theory was created in the field of linguistics, particularly as a framework for understanding phonology and syntax. It emerged in the 1990s from the work of linguists Alan Prince and Paul Smolensky.']",0
Queen_Victoria,Where did Princess Victoria and her husband leave for after their marriage? ,Germany,"['The context provided does not mention Princess Victoria or any details regarding her marriage or where she and her husband left for after the marriage. Therefore, I cannot provide an answer to that question based on the information given.']",0
Department_store,Who operates the wide range of department stores in these areas?,PT. Mitra Adiperkasa.,"[""The wide range of department stores in various areas is operated by a variety of retail groups and chains specific to each region. For example, in Australia, Myer and David Jones are the major department store chains, while discount department stores like Kmart and Target also exist. In Canada, the Hudson's Bay Company was historically significant, while Walmart is now the dominant retailer. In South Korea, major department store operators include Lotte, Hyundai, and Shinsegae. In Mexico, El Palacio de Hierro and Liverpool are prominent, alongside Grupo Carso's Sears Mexico. Overall, each region has its own key players in the department store sector, reflecting local market conditions and consumer preferences.""]",0
Catalan_language,Where is this system common?,Western Romance,"['The comprehensive school system is common in England and Wales, where it remains the most prevalent type of state secondary school.']",0
Armenia,Which country claims the Armenian Genocide didn't occur?,Turkey,"[""The country that claims the Armenian Genocide didn't occur is Turkey.""]",8
New_Delhi,How many main stations of the Northern Railway serve the New Delhi area?,five,"['The provided contexts do not contain information regarding the main stations of the Northern Railway serving the New Delhi area. Therefore, I am unable to answer the question based on the given information.']",0
British_Empire,Who discovered Australia in 1606?,Willem Jansz,['The Dutch explorer Willem Jansz discovered the western coast of Australia in 1606.'],7
2008_Summer_Olympics_torch_relay,How many Chinese guards were allowed to go with the torch?,two,"['The provided context does not contain any information regarding the number of Chinese guards allowed to go with the torch. Therefore, I am unable to answer the question based on the given text.']",0
Yuan_dynasty,Who did the Yuan's increase in commerce help?,"['southern Chinese manufacturers and merchants', 'private southern Chinese manufacturers and merchants']","[""The Yuan's increase in commerce primarily helped the Mongolian and Chinese economies by facilitating trade between the East and West. Additionally, it benefited merchants and traders from various regions, including those in China and beyond, as it stimulated economic growth and created opportunities for wealth generation through expanded trade networks. The increased commerce also played a role in enhancing cultural exchanges and the movement of goods, ideas, and technologies across regions.""]",2
Idealism,"According to Noiré, who was the first true Western idealist?",Plotinus,"['According to Noiré, the first true Western idealist was Plato.']",0
Great_power,For bout how many years was an average of one great power fighting another each year?,450,"['The text indicates that between 1815 and 1914, there were ongoing conflicts between great powers, which total 99 years. If we consider that there was, on average, one great power fighting another each year during this period, we can conclude that there was an average of one great power conflict each year for about 99 years.']",0
Military_history_of_the_United_States,What problem did the Iraqi forces have?,the antiaircraft weapons were crippled,"[""The Iraqi forces faced significant challenges during the insurgency that arose after the U.S.-led invasion in 2003. They struggled to counter various insurgent groups, including al-Qaeda affiliated organizations and former members of Saddam Hussein's Ba'ath regime. The insurgency was characterized by hit-and-run tactics, aimed at undermining the newly formed Iraqi military and government. This insurgency led to far higher coalition casualties than the initial invasion had caused, indicating that Iraqi forces were ill-prepared to handle the complexities of guerrilla warfare and the full scale of opposition they faced in the aftermath of the regime's collapse. Additionally, defining a clear operational mandate amidst chaotic conditions and the competing interests among various insurgent factions further complicated their effectiveness.""]",2
Airport,What does VASI stand for?,visual approach slope indicator,['VASI stands for Visual Approach Slope Indicator.'],9
Religion_in_ancient_Rome,What word was used by the Romans for practitioners of magic?,magi,"['The word used by the Romans for practitioners of magic was ""magus"" (plural: ""magi"").']",3
Bird_migration,Where do the merlin Falco columbarius migrate to?,the coast or towards the south,['The merlin (Falco columbarius) migrates further to the coast or towards the south.'],7
Brigham_Young_University,Which system is BYU part of?,Church Educational System of LDS Church,"['Brigham Young University (BYU) is part of the Church Educational System (CES), which is operated by The Church of Jesus Christ of Latter-day Saints (LDS Church).']",8
Southern_Europe,How many people in Spain and Gibraltar are Spanish speakers?,over 40 million,"['The provided context does not contain specific numerical data regarding the number of Spanish speakers in Spain and Gibraltar. Therefore, I cannot accurately answer the question about how many people in those regions are Spanish speakers. However, it is widely known that Spanish is the official language of Spain and is spoken by the vast majority of its population, which is over 47 million people, while Gibraltar also has a significant number of Spanish speakers due to its geographic proximity to Spain.']",3
Presbyterianism,"Presbyterianism is based on this type of tradition, what is it?",confessional tradition,"['Presbyterianism is based on the Reformed tradition, which emphasizes a governance system led by elders (presbyters) and is rooted in the theological principles of the Protestant Reformation, particularly those articulated by John Calvin.']",3
Neptune,What white cloud group on Neptune is farther south than the dark great spot?,The Scooter,"['The white cloud group on Neptune that is farther south than the dark Great Spot is known as ""the Bright White Clouds"".']",0
Heresy,In what year was the first usage of the term heresy in a legal context?,AD 380,"['The context provided does not contain specific information about the first usage of the term ""heresy"" in a legal context, so I cannot provide a definitive year for it. If you are looking for this specific historical detail, it may require further research beyond the provided contexts.']",0
Uranium,"Along with uranium monocarbide and uranium dicarbide, what is a notable carbide of uranium?",diuranium tricarbide,"['A notable carbide of uranium, alongside uranium monocarbide and uranium dicarbide, is uranium tricarbide (UC3).']",7
Samurai,What does Bushido mean?,"the ""way of the warrior""","['Bushido, often translated as ""the way of the warrior,"" is a Japanese term that refers to the code of conduct and the ethical principles followed by the samurai class in Japan. This code emphasizes virtues such as loyalty, honor, courage, and discipline. Bushido is rooted in a combination of various influences, including Zen Buddhism, Shintoism, and Confucianism, and it shaped the samurai\'s values and behaviors, dictating how they conducted themselves in both battle and daily life.']",7
Seven_Years%27_War,What was one goal of the invasion of Saxony?,he would seize Saxony and eliminate it as a threat to Prussia,"['One goal of the invasion of Saxony was to seize Saxony and eliminate it as a threat to Prussia, utilizing the Saxon army and treasury to aid the Prussian war effort.']",9
Sino-Tibetan_relations_during_the_Ming_dynasty,When did the Kangxi Emperor occupy Lhasa?,1720,"[""The context provided does not mention the specific year when the Kangxi Emperor occupied Lhasa. However, it is known that the Qing dynasty, under the Kangxi Emperor, did not directly occupy Lhasa; rather, the Qing established a presence in Tibet starting with a military expedition in 1720 to expel the Dzungars, and they sent Ambans to Lhasa. If you need the exact details regarding Lhasa's administration under the Qing dynasty or related events, please let me know!""]",7
Ashkenazi_Jews,"A 2006 study by Behar et al, suggested that a large percentage of the current Ashkenazi population is descended matrilineally from how many women? ",from just four women,['A 2006 study by Behar et al. suggested that a large percentage of the current Ashkenazi population is descended matrilineally from about 4 to 6 women.'],7
Near_East,What book did Sir Henry Norman write after traveling to the Far East?,The Peoples and Politics of the Far East,"['Sir Henry Norman wrote ""The Peoples and Politics of the Far East"" after traveling to the Far East.']",5
Poultry,What percentage of poultry is tainted with Staphylococcus bacteria?,47%,"['The provided contexts do not contain specific information regarding the percentage of poultry that is tainted with Staphylococcus bacteria. Therefore, I cannot provide an answer based on the given information.']",0
Houston,What form of government does Houston have?,strong mayoral form of municipal government,"['Houston operates under a mayor-council form of government. The mayor is elected at large and has significant executive powers, while the city council is composed of elected representatives who oversee legislative functions.']",8
Neoclassical_architecture,Who began the new phase of neoclassical design?,Robert and James Adam,"['The new phase of neoclassical design began with architects such as Leon Battista Alberti and Augustus Welby Northmore Pugin. Alberti elaborated on the ideas of classical beauty and proportion, while Pugin criticized modern industrial architecture and advocated for Gothic architecture as the true Christian form, which reflected a revival of neoclassical principles.']",0
Westminster_Abbey,Who ejected the Benedictines again in 1559?,Elizabeth I,['Elizabeth I ejected the Benedictines again in 1559.'],3
Kanye_West,What popular magazine placed Kanye on their annual list in 2005 and 2015?,Time,['Time magazine placed Kanye West on their annual list in both 2005 and 2015.'],2
Elevator,This caused a stir in deciding who should enter first and who should do what?,press the buttons,"['The context does not clearly specify a situation that caused a stir regarding who should enter first and who should do what. However, based on the mention of various historical events including political dynamics, sporting events, and conflicts, the question may relate to competitive scenarios such as debating, athletic matches, or political elections. In those contexts, there can often be disagreements or tensions about the order of participation or roles. \n\nIf the question were linked to a specific event, such as a political election, it could refer to the competitive nature of candidates vying for advantages. If it were related to sports, it might involve discussions on team lineups or game strategy.\n\nIn a more general sense, the stir regarding order and roles often arises in competitive environments where stakes are high and the results can significantly impact the parties involved.']",0
Cotton,What law was passed in 1966 to aid cotton producers?,Cotton Research and Promotion Act,['The law passed in 1966 to aid cotton producers was the Cotton Research and Promotion Act.'],9
"New_Haven,_Connecticut","The Simpson has a character that was set to graduated from Yale University, can you guess his name?",Montgomery Burns,"['The character from ""The Simpsons"" who graduated from Yale University is likely to be Lisa Simpson.']",0
History_of_India,In what id Jayapala see a danger to his dynasty?,consolidation of the Ghaznavids,"['The provided contexts do not mention Jayapala or any specific danger to his dynasty. Therefore, I cannot answer the question based on the given information. If you have additional context or specifics regarding Jayapala, please share them!']",0
Amazon_rainforest,Acessing the Amazon rainforest was restricted before what era?,"['1960s', 'early 1960s', 'the early 1960s']",['Accessing the Amazon rainforest was restricted prior to the early 1960s.'],3
YouTube,What did youtube announce in Feb of 2015?,a new app,"[""The provided context does not contain any information about an announcement made by YouTube in February of 2015. Therefore, I cannot answer the question based on the given text. If you have information regarding YouTube's announcement in that time period, please provide it for a more accurate response.""]",0
Classical_music,What liturgical form besides motets endured throughout the entire Renaissance period?,masses,"['The liturgical form that endured throughout the entire Renaissance period, besides motets, was the Mass.']",3
Dog,"Like wolves, what kind of predators are large dogs?",apex,"['Like wolves, large dogs are also considered carnivorous predators. They share similar hunting instincts and behaviors, often displaying traits associated with their ancestral lineage. Large dogs can exhibit pack behavior, territorial tendencies, and the ability to track scents, paralleling the predatory nature of wolves.']",0
Aspirated_consonant,What two forms can aspiration be in?,allophonic or phonemic,['Aspiration can take two forms: competition and antibiosis.'],0
Mosaic,What millennium did Mosaic start?,the 3rd millennium BC,"['Mosaic started in the 1990s, which is in the 1st millennium AD.']",0
Federalism,"On the political spectrum, where does federalism stand? ","federalism"" is situated in the middle of the political spectrum between a confederacy and a unitary state","['Federalism typically stands in the center to center-left of the political spectrum. It emphasizes the distribution of power between a central government and regional or state governments, allowing for local autonomy while maintaining a unified national structure. Federalism can support democratic governance and accountability by enabling diverse regions to have a say in their own affairs. However, the specific positioning of federalism can vary depending on the context, country, and political culture. In some cases, federalism may be associated with liberal or progressive values, particularly in promoting self-governance and regional interests, while in other contexts, it can be viewed as a mechanism to resist central authority or maintain local traditions. Overall, it tends to be viewed as a balanced approach to governance that accommodates both unity and diversity within a political system.']",7
Imperial_College_London,How many subjects were judged to be the best in terms of internationally recognised research quality?,five,"['The provided context does not give a specific number of subjects that were judged to be the best in terms of internationally recognized research quality. It only mentions that RMIT University was ranked among the top 51–100 universities in the world in the subjects of accounting, Business and Management, communication and media studies, computer science, and information systems. Therefore, from the available information, we can say that RMIT University had at least four subjects recognized for their international research quality. However, without additional context regarding the evaluation of other universities or subjects, a precise total count cannot be determined.']",3
Alfred_North_Whitehead,What did Whitehead believe was a culprit in maintaining a materialistic way of thinking?,limitations of language,"[""Whitehead believed that the fulfillment of Francis Bacon's prophecy, which suggested that man had submitted to become the servant and minister of nature, was a culprit in maintaining a materialistic way of thinking. He cautioned against the implications of this submission, indicating a concern that it undermined a more thoughtful engagement with the world and reduced the complexity of human experience to a purely materialistic perspective.""]",3
Comics,Who started the first Japanese comic strip in modern times?,Rakuten Kitazawa,"['The provided context does not contain information regarding who started the first Japanese comic strip in modern times. Therefore, I cannot provide an answer based on the given text. However, it is commonly recognized that Rakuten Kitazawa is often credited with introducing the modern comic strip format in Japan during the early 20th century.']",8
Indigenous_peoples_of_the_Americas,What allowed people to move across Beringia to North America?,falling sea levels,['Falling sea levels during the Wisconsin glaciation allowed people to move across the land bridge of Beringia that connected Siberia to northwestern North America (Alaska).'],7
Adolescence,The active seeking of new ideas rather than the unquestioning acceptance of adult authority is known as what stage of development?,Adolescence,"['The active seeking of new ideas rather than the unquestioning acceptance of adult authority is known as the ""Enlightenment"" stage of development. This stage emphasizes the use of reason, critical discussion, and the rejection of dogmatic thinking, as highlighted by various Enlightenment philosophers.']",0
Southern_California,Southern California's economy can be described as one of the largest in the United States and what other characteristic?,diverse,"[""Southern California's economy can be described as one of the largest in the United States and also as highly diverse, encompassing various industries including entertainment, technology, tourism, and international trade.""]",7
USB,USB connections come in what?,five data transfer modes,"['USB connections come in various types and versions, including USB 1.0, USB 2.0, USB 3.0, and USB-C. They can be used with standard USB mass storage devices, as well as proprietary storage devices specific to certain consoles or systems. Each type may offer different data transfer speeds and power delivery capabilities.']",0
Szlachta,Polish szlachta usually incorporated who?,most local nobility from the areas that were absorbed by Poland–Lithuania,"['The Polish szlachta, or nobility, typically incorporated various ethnic backgrounds, including those of German, Lithuanian, Ukrainian, Jewish, and other origins, often through intermarriage and alliances. This blending of cultures was reflective of the diverse population within the Polish-Lithuanian Commonwealth and the various influences over time due to territorial changes and political dynamics.']",6
Central_Intelligence_Agency,Who compromised hundreds of airdrops?,Kim Philby,"['The provided contexts do not specifically mention who compromised hundreds of airdrops. Therefore, based on the available information, an answer cannot be determined.']",0
Somalis,"Along with the Somalia Cup, what is an important Somali football competition?",the Somalia League,"['An important Somali football competition, along with the Somalia Cup, is the Somali Premier League.']",3
Detroit,How many people of The Black Legion were convicted of crimes?,49,"['The provided context does not contain any information about ""The Black Legion"" or the number of its members who were convicted of crimes. Therefore, I am unable to answer the question based on the given context.']",0
John_Kerry,At what time was Kerry arrested?,2:30 a.m.,"[""The provided contexts do not contain any information regarding the arrest of someone named Kerry. Therefore, I cannot answer the question about the time of Kerry's arrest based on the given information.""]",0
Classical_music,When did modernism take place?,1890–1930,"['Modernism took place primarily in the early to mid-20th century, emerging after World War I and developing throughout the 1920s to the 1960s. It was characterized by a reaction against traditional architectural styles and a focus on new forms, materials, and technologies, aiming to meet the needs of society in a rapidly changing world.']",3
Hellenistic_period,What year was Seleucus killed?,281 BCE,['Seleucus was killed in 281 BC.'],8
